,Unnamed: 0.1,Unnamed: 0,GalaxyID,n_r,pa_r,q_r,re_r,mag_r,flag_r,MassType_Star,MassType_Gas,MassType_DM,MassType_BH,BlackHoleMass,InitialMassWeightedStellarAge,StarFormationRate,xc_centroid,yc_centroid,ellipticity_centroid,elongation_centroid,orientation_centroid,xc_asymmetry,yc_asymmetry,ellipticity_asymmetry,elongation_asymmetry,orientation_asymmetry,flux_circ,flux_ellip,rpetro_circ,rpetro_ellip,rmax_circ,rmax_ellip,rhalf_circ,rhalf_ellip,r20,r80,gini,m20,gini_m20_bulge,sn_per_pixel,concentration,asymmetry,smoothness,multimode,intensity,deviation,outer_asymmetry,shape_asymmetry,sersic_amplitude,sersic_rhalf,sersic_n,sersic_xc,sersic_yc,sersic_ellip,sersic_theta,sky_mean,sky_median,sky_sigma,xmin_stamp,ymin_stamp,xmax_stamp,ymax_stamp,nx_stamp,ny_stamp,flag,flag_sersic,DiscToTotal
2237,2237,2274.0,13646928.0,4.4196,-24.1681,0.534,4.114,17.044,0.0,75167646000.0,2556825090.0,1151277070000.0,170449440.0,146804352.0,8.403444,0.07282343,167.52422713325683,167.11326952180002,0.2214080558210113,1.2843698261667504,0.6499754199996548,167.13220476236916,167.38775856657873,0.2212960663490031,1.2841851142467513,0.6498240846894447,0.6402687077162494,0.6364236731861429,33.55030011701356,37.10142295491709,123.72825805766112,126.33280553021784,18.193888018462868,19.59991882096839,5.640527620919304,27.907637377410328,0.5861613870791705,-1.881575119274896,0.2454304236993971,0.1035026865707623,3.4720167050828787,0.0720567822895294,0.0182131388998632,0.0,0.0,0.0151314973624372,0.0629279644827338,0.0963564340063014,0.0001406300973917,19.641744224886075,1.9714342036177128,167.2771313071317,167.45515619994404,0.2767250963331119,0.8556847110214283,4.717531560474262e-09,5.152539009222523e-09,2.597318308401634e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.5470759408681986
2239,2239,2276.0,13654434.0,1.0679,-14.4168,0.7477,4.565,18.0405,0.0,20379947000.0,3011803650.0,399639478000.0,22917182.0,15714618.0,6.3327937,1.1955434,166.8789531491995,168.17646108442003,0.0266103163670355,1.0273377834329602,-1.5492202075583337,167.14101318175358,167.5167315844119,0.0272122503836248,1.0279734714940192,-1.5392593091546094,0.3339123354966453,0.3339507640450248,35.67629991290593,36.21734000931357,108.65730100245588,109.43967888954492,15.787485767844588,16.012872495882256,6.833106147686849,27.92805143961221,0.5168354294345875,-1.8926725265656508,-0.0900425633887964,0.076038589316597,3.0571123423544098,0.1152760052254005,0.0161265634456306,0.0,0.0,0.0317214675073096,0.1440140407126853,0.1380255044847973,0.0001072825997453,15.691040815241214,1.1991610167890487,167.12057401914615,167.70888667284362,0.0327001851241213,2.527318018175864,5.322859942511783e-10,2.4861401560361263e-09,1.2231527386373022e-07,19.0,19.0,312.0,312.0,294.0,294.0,0.0,0.0,0.4448099371944531
2240,2240,2277.0,13655863.0,1.0337,-77.581,0.4125,7.428,18.277,0.0,13392819200.0,15757708300.0,569060430000.0,14496063.0,2102728.2,5.1499834,1.5784255,168.5672186344913,167.66345650862058,0.0441895916700805,1.0462325909876755,-1.3122632927887483,166.87104339494402,168.08801247763108,0.0430076005889782,1.0449403784350295,-1.2911051210902058,0.3572136847090592,0.3571993774778078,60.45174658648976,61.65744555709236,134.83887225045316,138.24286950696995,26.53379360483829,27.171056372050256,11.757521214727852,47.35076013982211,0.5073857771083592,-1.895625964836866,-0.1347716096816738,0.0474306719185725,3.025055921252947,0.2686428874099754,0.0307908902012478,0.0371816322736568,0.6072039821606086,0.0750068790902124,0.4004824188908636,0.0992117763373999,4.635054340383888e-05,24.306808420918017,0.9192836421296064,166.96318308032292,168.25351665441607,-0.0285599052628933,1.0969864826694498,-7.371567835760706e-11,-2.3953012252910486e-09,1.2838585256148148e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.5404417586270978
2241,2241,2278.0,13657669.0,1.3802,68.0615,0.6131,3.787,17.5916,0.0,37478932000.0,3526295300.0,375295214000.0,56079692.0,51143672.0,6.8009152,1.2286602,167.2138934014117,167.6335532795841,0.0359357600473358,1.0372752753998016,0.3426751101171414,167.95708308131526,167.14918835998083,0.0357197608150272,1.0370429252446554,0.3325642669774062,0.511184246099905,0.5113331460327715,27.7438143541292,28.24965755810525,97.93888793729828,101.14157119708584,14.240750860581848,14.506691361310116,6.643743729332453,22.91617384719825,0.5245682821895541,-1.5264444427639907,-0.305561004326262,0.1158986094624094,2.6886461814202574,0.120241628263966,0.0269980797867185,1.0,0.6219763745084906,0.1426463896300849,0.1199069486186181,0.1775768908233892,0.0001302401783026,17.090860118082773,1.5332059477427031,167.41456539600105,167.20578873177053,0.0614009296787511,0.6032146149347041,-1.1805702536194628e-10,-3.836119314155457e-09,2.0561232277396373e-07,0.0,0.0,332.0,334.0,333.0,335.0,0.0,0.0,0.279935140394149
2242,2242,2279.0,13659798.0,1.3065,-24.6865,0.5657,5.106,18.2666,0.0,14461913100.0,3154872320.0,292363829000.0,9063858.0,1563991.0,5.7149873,0.8360574,167.00686588626684,167.5750313869156,0.0351768104080361,1.0364593334690813,-0.0545391885204266,167.32885165328145,167.19898291072064,0.0351524695791973,1.036433186043256,-0.0591256614410724,0.2825974319784471,0.2826309479776073,42.36513192359159,43.13694203043372,111.7937885251056,113.82749102058416,17.649138687453437,17.953686798988468,7.287888445172959,32.81969505230469,0.5374501436110476,-1.9586100415479928,0.0576949696674446,0.0584408458605739,3.267664125598187,0.1381739213713458,0.0141520090057736,0.0013664935774801,0.0,0.0361593297156012,0.1508840925546578,0.1211407467446266,7.340861895351955e-05,17.429117316289407,1.2174475686164332,167.1791632323814,167.20497823942898,0.0582972081710581,0.1193728487921641,7.23260129014646e-10,9.355822801996063e-10,9.970817717807208e-08,25.0,21.0,318.0,314.0,294.0,294.0,0.0,0.0,0.5034929605005932
2244,2244,2281.0,13662383.0,1.0328,-62.0958,0.5686,4.473,18.2774,0.0,26093170700.0,914068860.0,389634195000.0,30517480.0,20116638.0,6.6649394,0.26625103,166.7282074924181,167.16796280901983,0.0579265532733433,1.0614883621596765,-1.3420146983137062,166.93689245661145,166.79320175846323,0.0580740547437265,1.0616545865799738,-1.3411375811271722,0.3089601229790314,0.3090564134663026,33.546805011470376,34.627991271186175,103.72825035056584,105.67502917013796,16.22672236640553,16.724954470458943,7.4033082821158205,27.147527097557337,0.5185706861217284,-1.7360949495449485,-0.1899613036627951,0.0756949871041166,2.8215222051188737,0.1219402931451377,0.0186516521239414,0.0,0.0,0.0659462954770172,0.0977732378694896,0.0819965420631363,7.588045187921987e-05,17.488496577407762,1.4238643112480631,166.99674648317182,166.48988020387029,0.0286661678474547,1.764292691059677,-5.0980312391176735e-09,-6.841838652434109e-09,1.1719036522981749e-07,5.0,3.0,330.0,328.0,326.0,326.0,0.0,0.0,0.3429094044856338
2246,2246,2284.0,13670149.0,1.7015,-80.2455,0.5045,3.843,17.3257,0.0,60018401000.0,568667010.0,520720908000.0,93491504.0,86045808.0,8.586465,0.02668287,167.16046721668673,168.270177529968,0.0265762545196248,1.0273018350364052,0.3195381157966989,167.3509797222149,168.13570727376882,0.0265612000633779,1.0272859475758591,0.318678398122997,0.5531758580426573,0.5531761421012894,32.69382005442274,33.13805385023069,100.4821799372858,101.98328653171212,16.150831417074894,16.36617535091446,6.78936404501793,26.482599543874908,0.5322608023184427,-1.7936888222577498,-0.0822826746990879,0.1027881087090319,2.955657586382276,0.0554303720953662,0.016239747090866,0.0,0.0,0.0348544261182673,0.0589830221858184,0.0751873661868073,0.0001297108329361,17.935288636627984,1.61063005527819,167.41900209891702,168.00089970138046,0.0767770086286317,0.9006566181493172,3.802696080432755e-09,4.153345800335797e-09,2.09363986745691e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.5142955506664235
2247,2247,2285.0,13672836.0,1.0754,-77.7729,0.5917,6.128,17.2209,0.0,60075393000.0,5993452000.0,2093053770000.0,179197808.0,135399504.0,8.837426,0.7711443,168.04275317537602,168.01095571496242,0.0472512891073505,1.049594702744945,-1.4155872717433071,167.60323760471704,167.76972444901455,0.0471173910449665,1.0494472148008214,-1.4167250871849038,0.7187978963230877,0.7187948225888553,46.58445813657695,47.69580652677168,158.5126159788482,161.2402829177855,23.28478000774053,23.84972377836616,10.620050852173572,37.50097352741366,0.499184815057118,-1.777618064082627,-0.2571458470580055,0.0844286760928042,2.739579729466908,0.1086572158684426,0.0155007283361309,0.0176100628930817,0.0916383125547577,0.0169305311466535,0.0923828850281485,0.0387923503786132,0.0001031265239959,23.68713580237855,1.2197681319554246,167.61214778008136,167.74036941637695,0.0465257142946306,1.3474206619860878,1.8605326660155064e-08,1.7143833320583912e-08,2.666559316950418e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.2135405853499665
2248,2248,2286.0,13677387.0,0.6684,-81.0793,0.5357,3.952,18.2522,0.0,16260886500.0,18457559000.0,660920930000.0,18212850.0,2797229.8,5.11571,1.9275473,168.52448940367705,166.5100471829116,0.0351435356496461,1.036423589360837,-1.1565659280999443,168.0859964392725,166.22418900072958,0.0344200212365037,1.0356469914388464,-1.1600639355494162,0.3484862360868015,0.3484413330708974,26.35820200622268,26.77754352947144,95.253992969305,95.25600659656848,13.64538917862806,13.886998343287798,6.939923946282546,20.94662142533613,0.4331622793747022,-1.620347957802439,-0.6929455823381341,0.1098843232160894,2.3987963626925883,0.2082691775714174,0.0265185526858126,0.007508212106992,0.4446274350149786,0.087913682528335,0.2344702180599828,0.1507880657641881,0.0001777906906403,13.479504265221152,0.7949299359638374,168.31275010448417,166.24046557505432,0.0338195127199822,2.4818996271815195,5.913955571286688e-09,9.018950244093708e-09,1.217543480131796e-07,47.0,35.0,294.0,282.0,248.0,248.0,0.0,0.0,0.3112447096434935
2249,2249,2287.0,13678886.0,1.3227,-33.4441,0.728,9.677,16.8671,0.0,38729220000.0,18404024300.0,573626780000.0,26714012.0,10658710.0,5.77089,3.8005917,167.10107816837274,165.9803484455037,0.1282354158707044,1.1470986757265254,-1.2957654240935763,167.29164622821378,166.7399757688112,0.1283307264678628,1.1472241024945702,-1.2966844938428,0.8451891057417171,0.8453246103728044,73.49872560754812,81.49746584947341,164.78189301585735,183.65811897702284,35.56542465554282,38.01446352203289,14.543415671074118,58.6743048273775,0.4918126490900627,-1.9401445367004315,-0.1810072230707904,0.0583299436513274,3.02890767873003,0.2191060220763278,0.0461190465561615,0.0429095915557595,0.4176012643380836,0.0280927467771285,0.3049180734997803,0.0650329545330449,6.558962793625808e-05,33.28991672749447,0.8099807540734866,167.52851768395087,166.2468669747534,0.0689681565557108,2.035154012807787,-1.7416420902924532e-10,-5.659253941418074e-09,3.033305934382428e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.7080946108105513
2250,2250,2288.0,13681352.0,1.1008,-86.6862,0.3629,13.015,17.1923,0.0,29966456800.0,55782978000.0,973566840000.0,36437584.0,3403012.8,5.099997,4.1530795,169.09751818308592,163.7031887025968,0.0610849558079287,1.0650590872792882,1.0994775103073158,168.81121368049952,167.71906266216007,0.0631938467571759,1.0674566947905133,1.134431896069663,0.7968289629889436,0.7968284335933414,97.10099728125772,100.31096533507004,158.28790511244864,165.4698320136989,44.5618653118891,45.9255647526492,18.012551033971697,74.80985907107367,0.4896063126540723,-1.9582237278819536,-0.1793997089401484,0.0450114176651847,3.09191806160706,0.3090329957164079,0.0639162175585712,0.067915036333147,0.1617708348243181,0.0702492349333933,0.4340153833427114,0.0865096906109995,3.975828824603646e-05,42.58335452218401,0.5700390167233297,167.78842403889902,166.6007809715784,0.059105027509895,0.912334089918392,-1.6413641758919282e-10,-5.333413066607136e-09,2.858658344883958e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.8104918524270914
2252,2252,2290.0,13684844.0,1.266,19.0234,0.5924,5.901,16.975,0.0,81741292000.0,21924266000.0,1582696890000.0,137699984.0,101222576.0,8.018027,1.6710031,166.1057883107016,168.24452660527345,0.0441016102320726,1.0461362951377913,-0.0766233138721954,166.59059274360428,166.84148923637775,0.0431574003338863,1.04510397044294,-0.0879571730027942,0.8597961093330239,0.86027785713566,43.37212741129088,44.36938712317055,156.58101144945462,160.77074612575808,22.72508644210313,23.274602390272605,10.37572162102988,36.13260757576258,0.4990461418347693,-1.6735861183354206,-0.3299264179114454,0.0977266283037342,2.7094049658756907,0.1022655024186574,0.0209954657827635,0.0024535576586049,0.0082019553966557,0.0292264637752692,0.1781329166495237,0.055064986833662,0.0001236746651753,22.31276229881068,1.2355567178009423,166.41290845034715,166.9216735563278,-0.0508612020454113,2.4697621622072976,-2.6420198925252964e-08,-2.954892193664659e-08,3.321649207663505e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.7367830367651442
2253,2253,2291.0,13688474.0,0.8839,-27.9754,0.5546,4.728,18.8361,0.0,14402202600.0,830290300.0,170041410000.0,5572033.0,735521.1,7.079367,0.43809682,168.394024673565,167.48807204070485,0.0100302350468475,1.0101318599839484,-1.4577910241406389,167.95487899911768,166.91742820227194,0.0100727613338463,1.0101752542413305,-1.4938141614197584,0.1854565608919232,0.1854723090510534,37.53607662188005,37.77128512257708,103.58696847207511,104.18647518184513,15.40034776526466,15.475129181163611,6.670124209505123,30.091559154680706,0.5704107789898688,-1.864120441927976,0.1553688222559381,0.0511068738719935,3.271553846996401,0.1796612458892685,0.0071415750211576,0.0,0.0,0.0635691475256307,0.1966261424543248,0.1045165317627273,5.73204625977653e-05,15.595170356118118,1.2912048953318358,167.8720493867847,166.93783868366015,0.0468529601697564,1.6439189821060944,-9.658942209507559e-10,-1.114887523249214e-09,6.478671888261269e-08,28.0,25.0,311.0,308.0,284.0,284.0,0.0,0.0,0.6076720389781416
2254,2254,2292.0,13691171.0,0.8809,-37.798,0.9029,3.555,18.2539,0.0,24295925800.0,342890624.0,493797769000.0,38270952.0,31680370.0,8.244375,0.19915852,167.30379159929447,166.8098011508661,0.0601130780171375,1.0639577768465147,-0.4664805027894289,167.1875491477969,167.06241390277862,0.0601288879205869,1.063975674055515,-0.4672960859303299,0.2493121323703952,0.2493763650693903,30.6612633963166,31.6476293758074,100.79819854489725,104.2791327823508,15.28075836294878,15.764930150468398,7.626240673849256,24.611574055466946,0.4894806410440853,-1.6037983660666482,-0.4256385591475906,0.0761170501738758,2.5441444169319096,0.1004292424346495,0.0085250085397898,0.0,0.0,0.0831835742042208,0.0794006659400155,0.1524075845410107,7.323173349104311e-05,16.769915112010768,1.2165359085645222,167.43688663984514,167.35216668893017,0.0704985323119483,2.7384902860408125,9.539700316412096e-10,-2.3403348993930044e-09,9.395724587960837e-08,14.0,4.0,331.0,321.0,318.0,318.0,0.0,0.0,0.2032564195037266
2255,2255,2293.0,13692749.0,1.6049,88.6656,0.638,3.368,18.1066,0.0,23185403900.0,8201028100.0,684431440000.0,18889040.0,7263988.0,6.4391036,0.2753566,166.47430030465148,167.18602004196703,0.0994584160059781,1.1104428910043964,1.410702057507925,166.7630379437295,167.53013386296084,0.0995570406775129,1.1105645167711922,1.4094740328268152,0.3164465863182752,0.3162712095858579,23.22441892745357,24.396062832515657,84.72636034452881,84.81202957538434,11.548276409583774,12.128914523928351,5.261831058574708,18.743481433470507,0.5189261840281556,-1.7146480091906902,-0.2030643186914815,0.110960406852803,2.758566801254985,0.1260486969452875,0.0049381625363702,0.0,0.0,0.0731655827197611,0.1090221761442774,0.1185465844274274,0.0001302810076898,13.132995128733237,1.6548881550440164,166.5599671193556,167.68310599796834,0.0281797745819184,1.3372366710198735,9.658412458142157e-09,1.0127084114234393e-08,1.2454954555476018e-07,0.0,3.0,331.0,334.0,332.0,332.0,0.0,0.0,0.3659104333923074
2256,2256,2294.0,13694517.0,1.1213,-25.0218,0.7621,5.062,18.0221,0.0,26869981200.0,1332183170.0,219427963000.0,14175817.0,9438056.0,7.3087153,0.50511944,166.44918507566967,166.8777806763119,0.0183954914449953,1.0187402271328958,-1.0791126624116678,166.66428503084774,167.44232305884168,0.0183396297751099,1.0186822554229304,-1.0893532896589044,0.3225024273277219,0.3225106746452323,45.65812030329474,46.09642173109096,121.39915947724892,122.4431294107438,20.26307305161269,20.44279971692025,9.16745983980176,35.97051508538841,0.5175838688354494,-1.8121238369394708,-0.1421580302654721,0.0582122325141091,2.9684882035101245,0.170569910147444,0.0088465556732002,0.0030068728522336,0.0,0.0629596346191749,0.1448461650157567,0.1109116991971866,6.221996231167099e-05,20.584834234120088,1.1031508847886424,166.86368695792805,167.34501047921756,0.0389127027051522,2.3422012610352883,1.605733266351451e-09,4.771314256008197e-09,1.151368359620315e-07,12.0,14.0,323.0,325.0,312.0,312.0,0.0,0.0,0.5007613700604345
2257,2257,2295.0,13695354.0,0.9124,-89.9164,0.8449,2.857,18.8496,0.0,12261941200.0,325489504.0,246680732000.0,9101441.0,2529652.5,6.271479,0.15207796,167.38450323841292,167.52264564370893,0.1192252209025209,1.1353640269135428,-0.1990505131340711,167.16164466235992,167.35343617726687,0.1191863130409794,1.1353138748927327,-0.1983710253560156,0.1419506184271206,0.1418245577929229,23.644107602323533,24.996881779631,81.32810294138795,81.34086335800305,11.981002805003325,12.710487625353537,6.295339183241723,18.937828258870724,0.461401987565898,-1.4998876897463993,-0.63663799255455,0.076732823995246,2.391555197796133,0.1433371836176236,0.0077900018429842,0.0,0.0,0.1454501442386862,0.1317349559745832,0.071970394687147,7.800366996483783e-05,12.87440715318885,0.9764419887351156,167.37009846297985,167.82020809024024,0.0907036016675963,3.060524872113467,-4.92134327645514e-10,1.0506972271474842e-09,5.3516305416167314e-08,21.0,21.0,316.0,316.0,296.0,296.0,0.0,0.0,0.4887800711872628
2258,2258,2296.0,13696331.0,1.3998,-63.9669,0.9584,4.773,17.849,0.0,27001690100.0,1549069570.0,134916268000.0,35668776.0,32396884.0,8.14241,0.6842159,167.30691663706986,167.487437863587,0.0355934423573804,1.036907092838921,-1.274939275521717,167.6769691829409,167.73671698630437,0.0354141419601219,1.0367143491322657,-1.2766073916980107,0.3309422988458468,0.3309652633052521,47.23105470642698,48.207950667163296,109.71417564310518,112.16844867127054,19.45780731433416,19.808994158912554,8.63161549988982,37.4339305605952,0.5409484378159911,-1.9164535005757908,0.0457970430881786,0.0561463013230375,3.185866720940383,0.1232912239286015,0.0085284404533599,0.0104683195592286,0.0444131595821802,0.0089367187232432,0.1396302021096943,0.1108560454251615,7.017669170929602e-05,19.161901891746933,1.0939863028542816,167.64137496755927,167.62049846281758,0.0214331995994083,1.652100095668513,3.610366777022662e-09,3.4744656851468767e-09,1.1531213249069052e-07,21.0,25.0,312.0,316.0,292.0,292.0,0.0,0.0,0.627719352955321
2259,2259,2297.0,13697493.0,0.7655,-68.6589,0.4078,6.543,18.2909,0.0,17353447400.0,6515448300.0,420871668000.0,12765040.0,5150515.5,6.817215,1.2808628,169.1302234717877,164.26655477250927,0.0694549228839539,1.074638966549809,1.2070054378237487,168.31456851744275,164.85625042702614,0.068650531345333,1.073710818179237,1.210244077077561,0.3035086264243001,0.3036713655699204,47.14713769699,49.12072959134227,133.63696544699047,133.94979988136353,23.254887891215983,23.985653965684683,11.249028003227748,37.80622514377213,0.4814473723681753,-1.6018785527221355,-0.466733669741092,0.0555292579896825,2.632241592054547,0.2690102247141969,0.0232414734529942,0.0206935123042505,0.0776810634357823,0.0901031616784112,0.2936055570617908,0.1592283373230692,4.863972267964496e-05,23.47242499181445,0.929438209933051,168.25770243369843,164.98835949084275,0.0724997344934907,1.079670149047918,-8.479759743363815e-10,-7.995877398292732e-10,1.0918788826231813e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.7289838761809976
2262,2262,2300.0,13702204.0,1.324,-52.8166,0.6829,3.796,18.1897,0.0,18829439000.0,1487950210.0,421656953000.0,33591836.0,17433372.0,6.75232,0.51560926,167.99861525370233,167.05784604405778,0.0885563718102696,1.0971605583399122,-0.805112537616601,168.08148989281443,167.2117713820295,0.0885174845265228,1.0971137493301686,-0.8052599909444417,0.2922396063124549,0.2922997139124343,32.6629212976186,34.16527108646798,105.37810777971532,109.87901960700556,14.865449020849097,15.579350108016628,6.431567087614761,25.76519296313182,0.5254051310801899,-1.8742111664735144,-0.060416262786914,0.076742939884757,3.0135829762478843,0.0918380506329672,0.0179292048137214,0.0,0.0,0.0441380518469385,0.1267810811790518,0.1080829191138963,9.634606799148447e-05,15.615345152159728,1.3507449221259409,167.99142298654425,167.26996642295526,0.0778365656249453,2.629724975369048,-8.195776819612864e-10,-5.372086468496869e-09,1.0682505001700601e-07,14.0,7.0,327.0,320.0,314.0,314.0,0.0,0.0,0.4018213241561629
2263,2263,2301.0,13703674.0,0.8359,31.5672,0.3371,10.143,17.3665,0.0,42092372000.0,16170924000.0,822430730000.0,27416944.0,7281572.5,5.7459702,4.492228,164.2914074737782,168.18863004693742,0.0131012678437016,1.0132751896591017,0.3143285795460518,165.26269736679745,167.3075371327046,0.0126529560739038,1.012815105034994,0.2831251005561393,0.92532396792227,0.9253142966475152,70.2353248317446,70.6677458333836,152.05178240170727,152.79005930982777,33.76046972485052,33.97665866453882,16.075508971179733,55.32667952173209,0.4593574828452446,-1.7144562281126423,-0.498062293833978,0.0675059309490835,2.683849371532397,0.2619936415430201,0.0337008628130575,0.0116293455400222,0.8346992239622578,0.0729202619674416,0.3414953001783027,0.1328878178611187,7.919612161370263e-05,32.019686071242525,0.7133204684664185,165.01274550345727,168.43766037833336,-0.0074275726571478,0.7838273563703815,-2.6588842929135265e-08,-2.9737537038292883e-08,3.342851781628133e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.7992741306216014
2264,2264,2302.0,13705414.0,1.1632,2.1301,0.4432,3.701,18.8023,0.0,14047866900.0,3671032830.0,379105378000.0,13576308.0,5754758.5,6.5188365,0.37595463,167.93611260473932,168.00310274934043,0.0444516071817521,1.046519472499607,0.544351900345643,167.83368208094316,168.03438838151172,0.044447855183098,1.0465153633155362,0.5440766678678578,0.1978481732521712,0.1978212574340187,25.06532084627421,25.5989722874926,84.61290520084123,84.82745375629071,11.644197952337288,11.920554476402256,5.015323442901334,20.45818838445132,0.5357551505433081,-1.8500269663659952,-0.02594331711899,0.080412022577765,3.0528411353660534,0.0859473470130386,0.0239999099403459,0.0,0.0,0.02357729526751,0.1431897615980042,0.1026612627652513,9.937927940638312e-05,12.214977930331496,1.4144282301112785,167.69731146263393,168.04362582381577,0.0332490770923448,1.5699701020662735,1.8394268331808406e-09,2.530490689688179e-09,7.2780819534501e-08,24.0,23.0,307.0,306.0,284.0,284.0,0.0,0.0,0.5309941026063212
2265,2265,2303.0,13706341.0,1.1788,40.1623,0.8601,2.48,18.3443,0.0,22209384400.0,0.0,397700465000.0,60456348.0,37120060.0,8.480935,0.0,167.26486220283093,167.57912907882746,0.0109884611561494,1.0111105489921737,1.1499514225690028,167.3426431071672,167.62341531871564,0.0109939672678159,1.0111161781667242,1.1491265796304149,0.222723638992818,0.2227203383962643,21.577375880113163,21.694433396192903,72.8043094868828,73.51466259853005,10.694397352551396,10.75216617672108,4.922417484874724,17.463816360678624,0.5050955910664998,-1.7511067555647466,-0.2462598426144566,0.1010049522575734,2.749803556005233,0.0498871022138683,0.0033306979285009,0.0,0.0,0.0313680128435931,0.0638352512593451,0.0782851439601006,0.0001264183943216,11.770297404714176,1.418010814468156,167.35363382670016,167.56550815381823,0.0660728567139709,1.1360506583905292,6.291942213480536e-09,7.529254430258731e-09,8.052695808889957e-08,36.0,35.0,303.0,302.0,268.0,268.0,0.0,0.0,0.6974147913305478
2266,2266,2304.0,13707646.0,1.1989,-70.6726,0.8283,4.826,17.9425,0.0,14490176500.0,3090913540.0,291811197000.0,14561376.0,1675141.0,5.7835326,1.2181529,168.22554923198837,169.54439041029866,0.0626738561090543,1.066864512973988,-0.6709727146868579,168.2494366473747,167.6699197608189,0.0616151264981559,1.0656608266373924,-0.7087699884233363,0.325145236842016,0.325209206882018,42.002559832968174,43.50644026560909,102.0468892566653,106.24069420008075,18.46730906538861,19.0499087943832,8.681146303301889,32.51014076723769,0.5098685367072481,-1.7732665059782398,-0.2072770546562017,0.0645685775427562,2.867208872640852,0.2285634854817453,0.0199897263758831,0.0025586353944562,0.7043825998550546,0.1121730388984437,0.3388652499501725,0.1045664952458101,8.078087825610098e-05,18.79511520406577,0.9847276091851938,168.1975142417518,168.2632045603628,0.0775460138387251,2.480337424725198,1.1108916493496975e-09,3.1547195285304407e-09,1.1490293654234058e-07,35.0,37.0,300.0,302.0,266.0,266.0,0.0,0.0,0.6415927367117216
2267,2267,2305.0,13709148.0,1.285,88.0408,0.8245,6.174,18.1848,0.0,13397879800.0,3727120130.0,322757755000.0,7275353.0,1288944.0,6.574464,0.8766265,167.11539621231276,168.4019440732092,0.0660999530165646,1.070778402067836,1.2355632114454709,167.24632902511917,167.73526350437692,0.0662682240842581,1.0709713707871478,1.238253275782745,0.2512193831434144,0.2512046015601774,59.0238402400084,61.038723760617295,122.98722780297015,129.63035841337856,22.237353382132987,22.99673783329051,10.599563942534685,43.500748109176,0.5499330177048986,-1.91096472695514,0.0864669934191599,0.0401376821107932,3.0660436336963977,0.1958820539256308,0.0311520009895602,0.0244883040935672,0.0317043986646321,0.064456044996878,0.2646072301391589,0.1847013858241158,4.246232903797505e-05,22.12654370328707,0.9563625376892962,166.97667832971015,167.67295672594142,0.0499542647402456,1.515031200474216,-2.279448096243968e-09,-5.281807033036199e-09,9.05715834213621e-08,9.0,23.0,316.0,330.0,308.0,308.0,0.0,0.0,0.637238217644718
2268,2268,2306.0,13709940.0,1.3382,63.265,0.8987,7.244,16.5834,0.0,108931662000.0,1457541350000.0,11231972800000.0,253767760.0,56489404.0,6.63964,7.5420766,166.76435536533168,167.19882368094696,0.2091818640482047,1.2645132357725233,0.9332118506643012,166.34521383882776,166.22801189124755,0.2094826509537892,1.2649943751475383,0.9337321052621544,1.0964072948136871,1.1059373569051258,55.97590378615066,63.92768049095961,168.59503970899218,202.13172787159527,27.644034554692805,31.49428566422744,11.987524787088988,45.31722094341059,0.5119098024260372,-1.8333336325813168,-0.1555462706122625,0.085069829352525,2.887668754608283,0.1581856774661007,0.020652713374289,0.0155253673412808,0.310678600885503,0.0635609783007198,0.162679101823387,0.0435329015311818,0.0001208996247878,28.17976876522309,1.1093523223324917,166.44714872901133,166.24533848439515,0.1300532267609924,1.023205821163003,2.79190186469782e-08,2.572591231000075e-08,4.001419628532966e-07,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.3717968966880046
2270,2270,2308.0,13717400.0,0.7243,-21.2899,0.8028,3.276,18.2955,0.0,18610810900.0,1047070780.0,330484744000.0,24649392.0,16430985.0,6.5660753,0.46323967,166.8965016775502,167.6643508784549,0.0482413225090476,1.0506865066218494,-0.4474195644889081,167.0748794384015,167.41508064052448,0.0483587377317121,1.0508161422261646,-0.449564241849651,0.2576294376442038,0.2576476366491146,24.70995128983632,25.322634634764267,78.11623561363912,78.88412877402801,12.125753259991964,12.418563843567268,6.103937799824513,19.607805273626376,0.4796654165125179,-1.6359469323981424,-0.4519449641111239,0.0977337004795187,2.534094429125493,0.1615362984173975,0.0313065185931882,0.0,0.0,0.0536269952465356,0.1718366161966355,0.0818239255351651,0.0001418652248288,12.44984919672,1.0085608079682011,167.09031523478257,167.47233678508672,0.0360105321633571,2.2690531468524755,7.282733043186058e-09,1.0488789063012862e-08,9.040765562881353e-08,41.0,43.0,290.0,292.0,250.0,250.0,0.0,0.0,0.681449295213508
