# Results of Galfit fitting to the mock r-band images of EAGLE galaxies at z=0.1
#
# COLUMN 1	[-]	Unique galaxy ID
# COLUMN 2	[mag]	best-fit integrated AB magnitude from Galfit
# COLUMN 3	[mag]	uncertainty on the best-fit integrated AB magnitude from Galfit
# COLUMN 4	[kpc]	best-fit semi-major axis from Galfit
# COLUMN 5	[kpc]	uncertainty on the best-fit semi-major axis from Galfit
# COLUMN 6	[-]	best-fit Sersic index from Galfit
# COLUMN 7	[-]	uncertainty on the best-fit Sersic index from Galfit
# COLUMN 8	[-]	best-fit axis ratio from Galfit
# COLUMN 9	[-]	uncertainty on the best-fit axis ratio from Galfit
# COLUMN 10	[deg]	best-fit position angle from Galfit 
# COLUMN 11	[deg]	uncertainty on the best-fit position angle from Galfit
# COLUMN 12	[-]	quality flag (see description in Section 3.2.3)
#
GalaxyID,galfit_mag,galfit_dmag,galfit_re,galfit_dre,galfit_n,galfit_dn,galfit_q,galfit_dq,galfit_PA,galfit_dPA,flag
12733127,18.2448,0.01,4.486,0.075,0.7302,0.03,0.4675,0.01,-50.0774,0.79,0
12737015,16.6652,0.03,10.732,0.769,6.4404,0.25,0.5934,0.01,25.5258,0.85,0
12742443,17.5528,0.01,3.352,0.068,1.9329,0.06,0.9332,0.01,-2.4138,7.03,0
12744882,17.6039,0.03,8.921,0.43,2.0946,0.09,0.8042,0.02,52.9552,3.68,0
12746617,17.8457,0.02,4.559,0.121,1.757,0.06,0.5293,0.01,66.0054,0.92,0
12748608,17.8177,0.03,2.528,0.121,4.1631,0.28,0.9389,0.02,-22.8473,12.02,0
12750566,17.2588,0.01,6.938,0.083,1.0037,0.02,0.3983,0.0,14.1755,0.35,0
12752993,17.6488,0.02,2.002,0.06,4.5297,0.28,0.6066,0.01,-27.0041,1.34,0
12755177,17.3939,0.01,16.698,0.286,0.7148,0.02,0.2413,0.0,-0.6888,0.3,0
12757861,18.6879,0.02,1.648,0.068,2.8596,0.36,0.6712,0.03,-7.422,3.39,0
12759146,18.375,0.06,4.117,0.55,4.759,0.54,0.8227,0.04,-20.9944,6.99,0
12760724,17.0828,0.01,7.653,0.158,1.8477,0.04,0.5194,0.01,60.0799,0.59,0
12764318,17.7404,0.01,4.92,0.068,0.7636,0.02,0.7327,0.01,20.995,1.54,0
12765204,18.6971,0.02,3.037,0.106,1.2685,0.08,0.8332,0.02,-49.317,5.78,0
12766337,18.4684,0.02,6.124,0.158,0.7935,0.04,0.4073,0.01,29.596,0.9,0
12767854,17.2817,0.01,4.423,0.053,1.1495,0.02,0.7147,0.01,5.6771,1.05,0
12775454,17.4484,0.02,19.863,0.482,0.9364,0.03,0.1995,0.0,-2.9162,0.3,0
12777207,17.6295,0.01,3.66,0.045,0.9478,0.02,0.8127,0.01,16.3018,2.0,0
12779383,16.8175,0.01,5.414,0.075,1.831,0.03,0.6182,0.01,65.8953,0.6,0
12782431,18.5655,0.02,4.779,0.158,1.0589,0.06,0.5624,0.01,-88.8084,1.66,0
12784662,18.4782,0.02,2.797,0.098,1.6514,0.11,0.8732,0.02,51.1637,6.99,0
12785592,17.8915,0.01,6.419,0.098,0.8364,0.03,0.3468,0.0,88.564,0.45,0
12787952,17.1867,0.05,11.939,1.025,4.3304,0.22,0.8226,0.02,53.5369,3.66,0
12867007,18.7912,0.03,4.927,0.204,1.1504,0.07,0.4557,0.01,72.9329,1.46,0
13151896,17.3969,0.02,5.114,0.143,2.4589,0.08,0.6237,0.01,-28.4193,1.03,0
13154469,17.6866,0.01,5.23,0.075,0.8518,0.02,0.6383,0.01,68.347,1.02,0
13156706,18.819,0.03,5.101,0.211,1.147,0.08,0.3978,0.01,-61.7755,1.23,0
13159258,17.9981,0.01,4.245,0.09,0.9984,0.03,0.915,0.01,59.265,7.07,0
13160767,18.2498,0.03,11.603,0.558,1.2737,0.07,0.3278,0.01,6.8424,0.9,0
13161540,17.8222,0.01,8.236,0.173,1.0105,0.03,0.3663,0.0,-79.9011,0.55,0
13163161,17.4683,0.04,13.399,0.792,2.1901,0.1,0.718,0.02,-79.3221,2.71,0
13164340,18.0819,0.02,2.864,0.098,2.3267,0.13,0.9619,0.02,76.4393,20.09,0
13166386,18.6651,0.02,4.552,0.121,0.7162,0.05,0.5872,0.01,-15.55,1.73,0
13167236,17.3919,0.02,9.659,0.339,1.8269,0.06,0.7172,0.01,-6.677,1.98,0
13168299,18.0495,0.01,2.14,0.038,1.8437,0.11,0.5769,0.01,4.6521,1.21,0
13169575,16.958,0.01,6.233,0.09,1.4278,0.02,0.8028,0.01,60.2384,1.55,0
13172065,17.6308,0.02,5.712,0.196,2.203,0.08,0.6965,0.01,37.257,1.69,0
13174674,16.6286,0.05,22.666,1.606,3.3221,0.13,0.8264,0.02,-86.7131,3.49,0
13176887,16.2611,0.04,27.873,2.186,5.466,0.2,0.4029,0.01,59.5316,0.46,4
13183667,18.2755,0.01,4.993,0.083,0.6493,0.03,0.4093,0.01,-3.1996,0.67,0
13184671,16.771,0.02,5.541,0.241,4.8748,0.16,0.9672,0.01,-8.2677,12.18,0
13190588,17.8111,0.01,5.872,0.098,0.9829,0.03,0.4406,0.01,84.3667,0.6,0
13192121,17.5461,0.01,2.513,0.023,1.8155,0.07,0.4328,0.01,40.2667,0.52,0
13195729,18.3065,0.01,4.258,0.068,0.6296,0.03,0.4671,0.01,39.6905,0.77,0
13197332,17.4219,0.01,8.756,0.181,1.0934,0.03,0.6426,0.01,3.7681,1.24,0
13198689,17.8571,0.01,4.475,0.06,0.8742,0.03,0.4611,0.01,33.1459,0.59,0
13202231,15.9409,0.06,46.249,5.534,6.3382,0.28,0.7709,0.01,29.568,1.97,4
13207800,18.1166,0.03,7.677,0.302,1.2221,0.05,0.7129,0.02,68.212,2.9,0
13209568,16.9562,0.01,7.88,0.113,1.3959,0.02,0.5393,0.0,31.8895,0.55,0
13212926,18.581,0.02,3.941,0.113,1.1032,0.06,0.5298,0.01,73.1919,1.42,0
13214973,18.3192,0.01,3.087,0.053,0.7028,0.03,0.865,0.01,11.3566,4.39,0
13215580,17.855,0.01,5.055,0.075,0.7071,0.02,0.816,0.01,36.2083,2.66,0
13217143,16.2303,0.05,28.552,2.232,4.332,0.16,0.8422,0.01,82.5388,3.13,0
13220029,17.9019,0.03,9.636,0.384,1.6129,0.07,0.3841,0.01,-26.156,0.78,0
13221593,16.1294,0.0,5.9,0.038,1.6067,0.01,0.3882,0.0,-45.936,0.16,0
13229529,17.8412,0.02,4.776,0.158,1.7969,0.07,0.9343,0.02,27.6388,10.24,0
13231287,18.2031,0.02,4.448,0.121,1.1174,0.04,0.8033,0.02,-68.8371,3.49,0
13232101,17.3709,0.01,3.725,0.053,1.874,0.05,0.4796,0.01,61.5949,0.52,0
13235356,17.5541,0.02,6.48,0.219,2.2162,0.08,0.6091,0.01,-2.5714,1.19,0
13238500,17.2136,0.01,9.093,0.181,1.0624,0.02,0.9197,0.01,11.0466,6.55,0
13239981,17.3713,0.02,9.695,0.241,1.4192,0.04,0.5287,0.01,-44.2411,0.85,0
13241493,17.4319,0.01,8.128,0.106,0.8589,0.02,0.3615,0.0,82.8182,0.37,0
13244041,18.1346,0.02,5.282,0.121,1.0514,0.04,0.4713,0.01,7.9323,0.87,0
13245190,18.3601,0.02,3.834,0.113,1.2301,0.05,0.7316,0.02,-48.2918,2.64,0
13246030,17.9506,0.06,8.331,0.875,3.6254,0.27,0.7543,0.03,55.7925,3.93,0
13246181,18.532,0.02,4.605,0.158,1.2155,0.06,0.5398,0.01,58.4262,1.52,0
13247554,18.1021,0.01,1.798,0.03,1.3564,0.08,0.8646,0.01,-73.352,4.28,0
13249046,18.4845,0.02,2.812,0.083,1.7536,0.12,0.6265,0.02,27.5362,1.99,0
13250441,18.5764,0.02,5.458,0.188,1.0694,0.06,0.4789,0.01,-47.1231,1.33,0
13251388,17.6782,0.01,4.042,0.068,1.3165,0.03,0.7372,0.01,87.6472,1.6,0
13253062,17.9314,0.02,3.699,0.09,1.4794,0.05,0.9517,0.02,-85.0049,12.84,0
13255951,17.7411,0.02,5.297,0.196,2.3195,0.1,0.6026,0.01,73.5356,1.27,0
13259028,17.3685,0.01,1.484,0.03,4.0079,0.2,0.6725,0.01,77.761,1.36,0
13263389,17.9772,0.01,4.35,0.083,0.9468,0.03,0.8657,0.01,47.0782,4.27,0
13265394,18.5572,0.05,6.026,0.452,1.9933,0.16,0.691,0.03,68.6547,3.73,0
13266440,16.7867,0.01,5.37,0.106,2.5291,0.05,0.778,0.01,55.2439,1.3,0
13274320,17.6822,0.01,4.252,0.053,0.62,0.02,0.9611,0.01,-5.2013,10.83,0
13277309,17.4666,0.01,12.057,0.249,0.9745,0.03,0.3716,0.0,-48.846,0.52,0
13279050,17.6724,0.02,4.666,0.113,1.7614,0.06,0.6443,0.01,-18.9659,1.23,0
13280705,17.1983,0.01,5.213,0.06,0.9863,0.02,0.8097,0.01,8.2188,1.64,0
13282930,18.1626,0.02,8.759,0.219,0.9204,0.04,0.2682,0.01,-85.431,0.49,0
13284138,17.7917,0.02,7.457,0.188,1.1267,0.04,0.5895,0.01,63.0668,1.24,0
13285280,17.275,0.02,5.965,0.136,1.6464,0.04,0.9845,0.01,52.5953,30.93,0
13287073,18.5572,0.02,5.504,0.166,0.9725,0.05,0.3969,0.01,-7.3784,0.95,0
13289127,16.8694,0.01,5.863,0.075,1.4691,0.02,0.8466,0.01,-73.0559,1.93,0
13293366,18.0131,0.01,4.599,0.053,0.6477,0.03,0.3267,0.0,26.3114,0.4,0
13294646,18.1826,0.02,4.752,0.128,1.0186,0.04,0.9195,0.02,-31.5606,9.44,0
13295520,18.8573,0.02,3.551,0.106,0.7973,0.06,0.6596,0.02,-2.8303,2.51,0
13296286,18.2942,0.02,5.869,0.136,0.8843,0.04,0.4361,0.01,78.1145,0.87,0
13297841,17.487,0.01,8.275,0.106,0.8174,0.02,0.3374,0.0,-15.5687,0.34,0
13300496,17.7754,0.01,6.219,0.09,0.8767,0.03,0.3223,0.0,-25.4789,0.38,0
13303313,18.0291,0.01,2.917,0.045,0.941,0.03,0.7909,0.01,-50.7365,2.25,0
13305071,18.3587,0.02,3.407,0.075,1.0149,0.05,0.7535,0.01,-68.7581,2.64,0
13624664,17.617,0.01,6.089,0.113,1.1199,0.03,0.6275,0.01,81.2253,1.09,0
13626221,18.3219,0.03,7.56,0.317,1.1588,0.06,0.5968,0.02,82.8815,2.06,0
13628049,18.1299,0.01,2.804,0.045,0.9853,0.04,0.8425,0.01,-65.6285,3.4,0
13629344,18.1764,0.02,4.404,0.136,1.3692,0.06,0.7656,0.02,32.9921,2.94,0
13632283,18.9658,0.05,3.881,0.309,2.1655,0.24,0.5798,0.03,9.9932,2.95,0
13633592,17.6554,0.01,2.898,0.03,1.6031,0.06,0.4692,0.01,-37.6263,0.59,0
13635667,18.5051,0.02,2.708,0.06,1.2674,0.08,0.6889,0.02,23.3228,2.28,0
13637023,17.6284,0.01,5.705,0.113,1.1005,0.03,0.8648,0.01,-88.4916,3.82,0
13638551,18.4615,0.03,2.777,0.136,2.4107,0.2,0.9191,0.03,58.2245,12.71,0
13639821,17.9794,0.02,7.152,0.219,1.2686,0.05,0.5528,0.01,-15.4779,1.27,0
13640612,18.4083,0.02,4.296,0.128,1.031,0.05,0.8042,0.02,49.9804,4.06,0
13642714,18.8862,0.03,2.918,0.113,1.2379,0.09,0.7732,0.03,65.4613,4.7,0
13643495,17.5288,0.01,6.615,0.083,0.7315,0.02,0.5414,0.0,49.1228,0.67,0
13645279,17.6011,0.01,4.502,0.06,0.7849,0.02,0.9192,0.01,81.9514,5.16,0
13646928,17.044,0.02,4.114,0.136,4.4196,0.16,0.534,0.01,-24.1681,0.67,0
13652613,18.1842,0.02,4.549,0.166,1.7857,0.09,0.548,0.01,65.4693,1.32,0
13654434,18.0405,0.02,4.565,0.098,1.0679,0.04,0.7477,0.01,-14.4168,2.26,0
13655863,18.277,0.02,7.428,0.234,1.0337,0.05,0.4125,0.01,-77.581,0.93,0
13657669,17.5916,0.01,3.787,0.06,1.3802,0.03,0.6131,0.01,68.0615,0.89,0
13659798,18.2666,0.02,5.106,0.158,1.3065,0.06,0.5657,0.01,-24.6865,1.43,0
13660660,18.1893,0.03,4.502,0.204,2.0423,0.11,0.754,0.02,-16.8473,3.15,0
13662383,18.2774,0.02,4.473,0.106,1.0328,0.04,0.5686,0.01,-62.0958,1.28,0
13664608,17.6097,0.01,2.915,0.06,2.392,0.09,0.7657,0.01,69.0542,1.93,0
13667604,18.035,0.04,4.648,0.317,3.1543,0.21,0.9155,0.03,75.5108,10.7,0
13670149,17.3257,0.01,3.843,0.053,1.7015,0.04,0.5045,0.01,-80.2455,0.53,0
13672836,17.2209,0.01,6.128,0.075,1.0754,0.02,0.5917,0.01,-77.7729,0.68,0
13677387,18.2522,0.01,3.952,0.06,0.6684,0.03,0.5357,0.01,-81.0793,0.94,0
13678886,16.8671,0.01,9.677,0.166,1.3227,0.02,0.728,0.01,-33.4441,1.27,0
13681352,17.1923,0.01,13.015,0.249,1.1008,0.03,0.3629,0.0,-86.6862,0.43,0
13683867,18.0198,0.02,4.503,0.113,1.3516,0.05,0.6766,0.01,-68.1444,1.7,0
13684844,16.975,0.01,5.901,0.068,1.266,0.02,0.5924,0.0,19.0234,0.57,0
13688474,18.8361,0.02,4.728,0.166,0.8839,0.06,0.5546,0.02,-27.9754,1.93,0
13691171,18.2539,0.01,3.555,0.075,0.8809,0.04,0.9029,0.01,-37.798,6.77,0
13692749,18.1066,0.02,3.368,0.083,1.6049,0.07,0.638,0.01,88.6656,1.51,0
13694517,18.0221,0.02,5.062,0.128,1.1213,0.04,0.7621,0.01,-25.0218,2.55,0
13695354,18.8496,0.02,2.857,0.083,0.9124,0.06,0.8449,0.02,-89.9164,6.32,0
13696331,17.849,0.02,4.773,0.128,1.3998,0.04,0.9584,0.02,-63.9669,15.62,0
13697493,18.2909,0.02,6.543,0.151,0.7655,0.04,0.4078,0.01,-68.6589,0.79,0
13698384,17.6089,0.02,6.136,0.234,2.4486,0.09,0.5864,0.01,-50.1087,1.15,0
13700898,18.48,0.04,5.341,0.324,1.9889,0.14,0.6048,0.02,-89.0627,2.31,0
13702204,18.1897,0.02,3.796,0.098,1.324,0.05,0.6829,0.01,-52.8166,1.88,0
13703674,17.3665,0.01,10.143,0.143,0.8359,0.02,0.3371,0.0,31.5672,0.36,0
13705414,18.8023,0.02,3.701,0.121,1.1632,0.08,0.4432,0.01,2.1301,1.3,0
13706341,18.3443,0.01,2.48,0.045,1.1788,0.06,0.8601,0.02,40.1623,4.82,0
13707646,17.9425,0.02,4.826,0.121,1.1989,0.04,0.8283,0.01,-70.6726,3.51,0
13709148,18.1848,0.03,6.174,0.241,1.285,0.05,0.8245,0.02,88.0408,4.98,0
13709940,16.5834,0.01,7.244,0.083,1.3382,0.02,0.8987,0.01,63.265,2.68,0
13715538,17.3568,0.02,6.108,0.181,2.2563,0.07,0.6795,0.01,37.2682,1.3,0
13717400,18.2955,0.01,3.276,0.053,0.7243,0.03,0.8028,0.01,-21.2899,2.9,0
13719119,18.2841,0.02,7.35,0.204,0.8883,0.04,0.4106,0.01,-50.9205,0.89,0
13720598,17.7403,0.01,4.256,0.075,1.2852,0.03,0.647,0.01,-60.2188,1.15,0
13722616,17.8445,0.01,3.676,0.06,1.0813,0.03,0.7186,0.01,-19.2838,1.52,0
13727035,18.3248,0.02,5.714,0.158,0.9421,0.04,0.5896,0.01,-69.0073,1.58,0
13727900,17.3151,0.03,15.327,0.777,2.3889,0.1,0.4123,0.01,-23.7059,0.74,0
13729749,18.6945,0.02,3.443,0.09,0.8563,0.05,0.7081,0.02,-16.027,2.7,0
13730374,18.7119,0.02,4.813,0.106,0.5751,0.04,0.4228,0.01,45.0724,0.95,0
13731702,17.263,0.01,9.399,0.181,1.0006,0.02,0.7614,0.01,83.6547,1.97,0
13732943,17.6949,0.02,9.178,0.294,1.4665,0.05,0.5071,0.01,-7.2328,1.0,0
13735227,17.2726,0.02,8.724,0.188,1.1967,0.03,0.8525,0.01,64.4015,3.5,0
13736681,17.257,0.02,8.733,0.294,2.2263,0.07,0.6433,0.01,64.7233,1.23,0
13738374,18.6686,0.04,4.024,0.219,1.8406,0.14,0.6196,0.02,48.0385,2.52,0
13739420,18.1147,0.01,6.168,0.128,0.8239,0.03,0.5214,0.01,-33.9161,1.03,0
13741791,18.2236,0.01,2.537,0.038,1.4102,0.08,0.5031,0.01,-37.0809,1.0,0
13744253,17.3652,0.01,3.712,0.053,1.6234,0.04,0.5373,0.01,-45.2143,0.59,0
13746725,18.2859,0.02,3.544,0.098,1.2821,0.05,0.7758,0.02,-72.0577,3.05,0
13747962,17.7712,0.04,8.489,0.535,2.7434,0.14,0.6051,0.02,-83.8353,1.68,0
13749520,17.5789,0.01,6.607,0.136,1.0871,0.03,0.8361,0.01,-87.9888,3.22,0
13751239,16.9749,0.02,10.145,0.249,1.6424,0.04,0.8574,0.01,-63.5679,3.24,0
13771939,18.3245,0.02,6.229,0.136,0.7127,0.04,0.47,0.01,-57.3041,0.98,0
13773122,18.7502,0.02,4.922,0.166,0.8732,0.06,0.5721,0.02,-46.2886,1.93,0
13774873,18.1332,0.02,5.077,0.113,0.9385,0.04,0.6666,0.01,-34.6281,1.7,0
13777291,17.5096,0.01,7.091,0.143,1.2405,0.03,0.5594,0.01,-40.8419,0.86,0
13779545,18.5096,0.02,4.359,0.113,0.9865,0.05,0.5218,0.01,64.455,1.29,0
13781758,17.8014,0.01,3.883,0.068,1.2189,0.03,0.7567,0.01,84.1513,1.86,0
13783517,17.8123,0.02,4.379,0.158,2.1893,0.09,0.8737,0.02,87.5018,5.06,0
13785720,17.191,0.01,11.997,0.219,1.1015,0.02,0.3845,0.0,13.3221,0.45,0
13787627,17.3602,0.0,1.873,0.015,1.2664,0.05,0.485,0.01,-60.1326,0.51,0
13792384,18.2169,0.02,3.104,0.075,1.4198,0.07,0.688,0.01,45.96,1.9,0
13793734,18.0213,0.01,6.805,0.075,0.3937,0.02,0.3229,0.0,77.4987,0.38,0
13796727,19.0019,0.03,2.548,0.098,1.1968,0.1,0.9819,0.03,-0.6484,72.07,0
13797998,18.051,0.01,3.042,0.06,1.4926,0.06,0.5953,0.01,-21.673,1.19,0
13802321,17.2329,0.02,10.255,0.294,1.5559,0.04,0.7748,0.01,14.9222,2.37,0
13803505,17.388,0.04,12.331,0.686,2.4927,0.11,0.6497,0.01,58.6356,1.77,0
13804428,18.7001,0.02,4.629,0.113,0.7149,0.05,0.4138,0.01,59.2825,0.97,0
13806265,18.7246,0.01,3.783,0.09,0.723,0.05,0.5173,0.01,-24.3859,1.33,0
13806973,17.9362,0.07,11.242,1.334,3.3529,0.27,0.7369,0.03,35.7067,4.11,0
13809001,18.4093,0.02,7.915,0.196,0.6654,0.04,0.3287,0.01,16.1677,0.68,0
13809907,17.6988,0.01,4.655,0.053,0.6978,0.02,0.5793,0.01,49.856,0.74,0
13811995,16.8251,0.01,2.236,0.023,2.7655,0.07,0.7196,0.01,0.8291,0.9,0
13815864,18.7832,0.02,3.355,0.113,1.2181,0.08,0.5265,0.02,31.4003,1.65,0
13817837,18.6201,0.04,6.747,0.354,1.3661,0.09,0.4601,0.02,67.2271,1.54,0
13818895,16.9432,0.01,10.404,0.173,1.4669,0.03,0.4114,0.0,20.1498,0.39,0
13821358,17.6841,0.01,8.151,0.113,0.7374,0.02,0.3157,0.0,89.0076,0.36,0
13825637,16.3973,0.04,16.806,1.146,5.2595,0.18,0.7381,0.01,89.3655,1.46,0
13828903,17.9681,0.01,5.229,0.098,1.0181,0.03,0.4484,0.01,47.8452,0.68,0
13831493,18.0271,0.02,4.111,0.113,1.5696,0.06,0.7346,0.01,20.5372,2.25,0
13833470,17.8145,0.01,1.925,0.03,2.061,0.11,0.6423,0.01,23.9145,1.3,0
13835364,18.6423,0.01,2.116,0.045,1.3925,0.13,0.5845,0.02,3.6192,1.83,0
13836574,18.0215,0.02,4.193,0.151,1.9593,0.09,0.8079,0.02,15.1901,3.57,0
13839082,17.4926,0.02,9.615,0.211,1.1754,0.03,0.4294,0.01,-69.0163,0.62,0
13844386,17.5919,0.01,13.971,0.286,0.8952,0.03,0.2414,0.0,65.5492,0.34,0
13846039,17.2405,0.01,2.968,0.03,1.6039,0.04,0.538,0.01,36.3634,0.53,0
13848162,17.8358,0.01,5.029,0.075,0.8965,0.03,0.4628,0.01,-59.1414,0.61,0
13851369,17.9064,0.01,5.902,0.106,0.8588,0.03,0.5534,0.01,-49.0514,0.95,0
13852621,17.9414,0.02,7.377,0.158,0.9589,0.03,0.4258,0.01,-4.2435,0.71,0
13854599,18.1028,0.01,4.058,0.075,0.9564,0.04,0.5925,0.01,-15.6387,1.13,0
13855394,16.7113,0.01,9.151,0.196,1.9347,0.04,0.9201,0.01,-34.8294,4.7,0
13857961,17.7771,0.04,12.88,0.784,1.7634,0.1,0.4568,0.01,40.0122,1.4,2
13859488,17.5634,0.03,12.027,0.543,1.9471,0.08,0.4802,0.01,29.1884,1.01,0
13861189,17.4042,0.02,3.341,0.09,3.0218,0.11,0.7691,0.01,-9.334,1.87,0
13864314,17.6568,0.01,11.172,0.226,0.9278,0.03,0.2914,0.0,64.6915,0.41,0
13866052,16.8678,0.02,6.32,0.204,3.5155,0.1,0.6981,0.01,-2.4924,1.09,0
13869651,18.1397,0.01,4.626,0.068,0.6254,0.03,0.5965,0.01,23.5393,1.11,0
13871598,18.2568,0.02,4.852,0.151,1.1576,0.05,0.8685,0.02,-53.1345,6.2,0
13872510,18.8783,0.02,3.172,0.106,1.1037,0.08,0.5946,0.02,-66.6525,2.17,0
13873825,18.026,0.01,4.65,0.106,1.3848,0.05,0.4282,0.01,59.3717,0.7,0
13876412,17.3458,0.02,19.498,0.671,1.3048,0.04,0.313,0.01,-76.7712,0.55,0
13878027,18.5083,0.02,4.775,0.151,1.0869,0.06,0.51,0.01,-19.2372,1.33,0
13878715,18.0999,0.02,3.693,0.083,1.1959,0.04,0.7897,0.01,89.5277,2.81,0
13880987,18.2738,0.02,4.92,0.158,1.1465,0.05,0.8684,0.02,-62.3199,6.31,0
13881536,16.8604,0.02,15.802,0.43,1.7035,0.04,0.4972,0.01,57.2711,0.7,0
13884103,17.8487,0.02,7.271,0.166,0.8669,0.03,0.7203,0.01,18.631,2.11,0
13885346,18.4548,0.03,2.271,0.083,2.2678,0.19,0.9653,0.03,80.0598,28.71,0
13886255,17.4869,0.02,3.667,0.098,2.6507,0.1,0.7787,0.01,-3.3474,2.04,0
13889993,17.6897,0.01,12.531,0.264,0.8682,0.03,0.2774,0.0,-6.2812,0.41,0
13891267,17.9156,0.02,2.818,0.075,2.0494,0.09,0.9441,0.02,-50.005,11.11,0
13892597,15.9392,0.01,5.77,0.075,3.0223,0.04,0.7995,0.0,-70.9166,0.86,0
13914719,17.0022,0.01,6.171,0.121,1.9578,0.04,0.8466,0.01,-87.0611,2.33,0
13919266,17.3444,0.01,6.579,0.068,0.7735,0.02,0.4629,0.0,21.4779,0.44,0
13921561,15.8175,0.01,8.446,0.211,5.2571,0.09,0.6155,0.0,80.5246,0.43,0
13935855,17.17,0.01,10.532,0.106,0.7807,0.02,0.2253,0.0,35.8921,0.17,0
13938865,16.7105,0.01,8.225,0.098,1.2473,0.02,0.6026,0.0,-6.7466,0.59,0
13945982,17.1324,0.01,4.776,0.083,1.9356,0.04,0.6854,0.01,15.6035,0.98,0
13954080,16.7305,0.01,5.2,0.083,2.3913,0.04,0.6365,0.01,-58.4665,0.63,0
13965937,15.4852,0.01,13.929,0.324,4.4745,0.06,0.62,0.0,58.7112,0.41,0
13985849,18.0664,0.01,3.642,0.083,1.3668,0.05,0.6302,0.01,20.9784,1.39,0
13989414,16.7393,0.07,26.597,3.573,5.2964,0.31,0.8467,0.02,5.1305,4.62,4
13992882,16.9375,0.03,7.15,0.339,4.0944,0.14,0.8995,0.01,27.7564,4.44,0
13995968,16.078,0.01,7.906,0.068,1.4176,0.01,0.9366,0.0,52.8799,3.14,0
14007136,16.7493,0.02,9.908,0.264,2.5301,0.06,0.6211,0.01,38.8398,0.8,0
14018346,17.2647,0.02,9.173,0.204,1.4698,0.04,0.5098,0.01,51.3481,0.72,4
14021166,16.3836,0.01,5.668,0.045,1.3668,0.01,0.9088,0.01,56.5338,2.32,0
14032065,16.6415,0.01,7.244,0.136,2.3194,0.04,0.7715,0.01,75.5928,1.22,0
14042157,16.5126,0.05,19.49,1.983,6.8319,0.31,0.6367,0.01,39.3192,1.11,4
14047308,16.0899,0.01,11.109,0.098,1.1626,0.01,0.6872,0.0,48.8351,0.6,0
14059470,16.5359,0.01,7.345,0.083,1.5399,0.02,0.6811,0.0,-50.0441,0.68,0
14066926,16.9771,0.02,7.39,0.234,2.7509,0.07,0.837,0.01,44.395,2.51,0
14071650,16.6103,0.01,3.801,0.045,2.3725,0.04,0.9537,0.01,-73.5665,5.41,0
14083681,18.906,0.03,2.691,0.128,1.7848,0.18,0.7622,0.03,52.7472,5.07,0
14085883,17.7756,0.01,4.877,0.075,1.0516,0.03,0.4966,0.01,52.2163,0.68,0
14088299,18.1211,0.01,4.868,0.098,0.9154,0.04,0.6149,0.01,71.5015,1.34,0
14090052,17.8171,0.03,5.697,0.226,1.9841,0.08,0.8136,0.02,24.639,3.59,0
14091999,17.6701,0.01,4.814,0.06,0.7002,0.02,0.8929,0.01,-11.6294,4.08,0
14093862,17.9994,0.01,5.791,0.106,0.7949,0.03,0.499,0.01,21.3733,0.82,0
14096271,18.9094,0.02,1.829,0.068,1.6826,0.2,0.8619,0.03,0.4217,8.86,0
14097767,17.3934,0.01,9.146,0.158,1.097,0.03,0.4061,0.0,-89.5442,0.48,0
14100103,17.4337,0.01,7.249,0.098,0.6875,0.02,0.7511,0.01,-42.9304,1.62,0
14101954,17.9019,0.02,4.302,0.121,1.6312,0.06,0.8659,0.02,3.5184,4.64,0
14104041,18.8925,0.05,2.524,0.196,2.8662,0.38,0.7999,0.04,57.5796,7.23,0
14105654,17.4588,0.04,5.409,0.475,6.1484,0.38,0.5674,0.01,-56.08,1.23,0
14107961,17.0105,0.12,34.773,7.916,6.2044,0.54,0.7499,0.03,62.2337,3.67,4
14109686,17.8151,0.02,6.584,0.166,1.2431,0.04,0.6336,0.01,-12.2824,1.42,0
14111615,18.163,0.08,9.086,1.251,3.6227,0.34,0.7828,0.04,-13.6005,5.77,0
14113577,18.2828,0.01,2.806,0.045,1.089,0.05,0.6145,0.01,34.517,1.37,0
14115666,17.6093,0.04,8.072,0.611,3.4504,0.19,0.8625,0.02,-75.9755,5.67,0
14117721,18.8986,0.04,1.96,0.106,2.9346,0.42,0.7329,0.04,58.7209,5.17,0
14120121,16.7212,0.02,8.046,0.317,4.1946,0.12,0.6478,0.01,2.0664,0.89,0
14127990,17.4676,0.01,3.852,0.068,1.9928,0.06,0.5516,0.01,-17.542,0.73,0
14132545,16.5609,0.01,8.498,0.128,1.9129,0.03,0.5185,0.0,-37.6264,0.42,0
14141344,18.6884,0.02,4.327,0.09,0.6679,0.05,0.3822,0.01,23.2883,0.84,0
14143266,16.5098,0.04,16.431,1.191,5.1058,0.19,0.827,0.01,-80.0032,2.56,0
14151097,16.7025,0.01,10.152,0.075,0.7232,0.01,0.3413,0.0,-88.7833,0.2,0
14164097,16.4408,0.01,7.82,0.121,2.2235,0.03,0.643,0.0,4.7383,0.59,0
14175623,16.5054,0.01,8.68,0.204,2.955,0.06,0.6315,0.01,-45.2645,0.67,0
14183869,17.0274,0.01,4.37,0.098,2.8689,0.08,0.7673,0.01,43.1271,1.44,0
14188900,16.5939,0.01,5.674,0.113,3.154,0.06,0.6389,0.01,-28.5741,0.64,0
