# Results of Galfit fitting to the stellar mass projections of EAGLE galaxies at z=0.1
#
# COLUMN 1	[-]	Unique galaxy ID
# COLUMN 2	[-]	best-fit integrated stellar mass log(Mstar/Msun) from Galfit 
# COLUMN 3	[-]	uncertainty on the best-fit integrated stellar mass log(Mstar/Msun) from Galfit
# COLUMN 4	[kpc]	best-fit semi-major axis from Galfit 
# COLUMN 5	[kpc]	uncertainty on the best-fit semi-major axis from Galfit 
# COLUMN 6	[-]	best-fit Sersic index from Galfit
# COLUMN 7	[-]	uncertainty on the best-fit Sersic index from Galfit
# COLUMN 8	[-]	best-fit axis ratio from Galfit
# COLUMN 9	[-]	uncertainty on the best-fit axis ratio from Galfit
# COLUMN 10	[deg]	best-fit position angle from Galfit 
# COLUMN 11	[deg]	uncertainty on the best-fit position angle from Galfit
# COLUMN 12	[-]	quality flag (see description in Section 3.2.3)
#
GalaxyID,galfit_lmstar,galfit_dlmstar,galfit_re,galfit_dre,galfit_n,galfit_dn,galfit_q,galfit_dq,galfit_PA,galfit_dPA,flag
3456596,10.632,0.008,4.663,0.121,2.415,0.07,0.8291,0.01,30.5261,2.48,0
3458705,10.064,0.016,5.435,0.339,1.6947,0.13,0.5201,0.02,-87.8805,2.01,0
3461245,10.324,0.004,1.441,0.023,1.4766,0.11,0.5455,0.01,26.3581,1.18,0
3463998,10.199,0.032,5.923,0.912,4.1695,0.48,0.904,0.04,60.3923,15.19,0
3467012,10.25,0.004,1.097,0.03,2.1318,0.21,0.7257,0.02,-39.234700000000004,3.0,0
3467929,10.269,0.008,2.308,0.045,1.8492,0.12,0.7723,0.02,12.917299999999997,2.95,0
3469438,10.018,0.012,3.269,0.121,1.4663,0.12,0.4603,0.02,44.2077,1.5,0
3473902,10.201,0.008,2.225,0.045,1.7689,0.13,0.7837,0.02,-79.4337,3.58,0
3477851,10.157,0.008,2.285,0.053,1.774,0.14,0.5338,0.02,79.8485,1.48,0
3480007,10.124,0.004,2.5,0.038,0.828,0.06,0.4766,0.01,37.9322,1.07,0
3518865,10.622,0.004,3.135,0.03,1.4025,0.03,0.5864,0.01,34.6565,0.64,0
3521602,10.583,0.0,1.7,0.008,0.7133,0.04,0.4096,0.01,56.9507,0.45,0
3523446,10.549,0.0,2.043,0.023,1.4247,0.06,0.5136,0.01,55.0228,0.62,0
3524790,10.357,0.004,3.319,0.06,1.4718,0.06,0.4095,0.01,-6.432199999999995,0.64,0
3525686,10.416,0.004,2.477,0.045,1.9236,0.09,0.846,0.01,-18.850700000000018,3.49,0
3527041,10.355,0.004,2.096,0.03,1.5962,0.08,0.8183,0.01,-41.85050000000001,3.03,0
3528200,10.197,0.008,4.638,0.158,1.4206,0.07,0.5191,0.01,-35.05160000000001,1.34,0
3528962,10.382,0.008,3.781,0.113,2.1061,0.1,0.5597,0.01,-17.70999999999998,1.13,0
3530371,10.225,0.008,3.548,0.113,1.4713,0.07,0.8205,0.02,31.674100000000003,4.34,0
3531105,10.351,0.004,1.875,0.023,1.3216,0.08,0.4166,0.01,-65.6267,0.71,0
3531688,10.215,0.008,4.168,0.106,1.0003,0.05,0.6719,0.01,3.4355000000000047,1.96,0
3533021,10.16,0.004,1.646,0.038,1.2583,0.11,0.7459,0.02,-64.8419,2.94,0
3535998,10.132,0.008,3.825,0.128,1.3942,0.08,0.4805,0.01,-35.85149999999999,1.28,0
3537188,10.111,0.008,2.239,0.06,1.958,0.18,0.6619,0.02,5.240799999999993,2.61,0
3537758,10.191,0.008,3.86,0.113,1.423,0.07,0.4329,0.01,-23.421099999999996,0.96,0
3538779,10.001,0.016,3.094,0.173,2.2101,0.25,0.4741,0.02,41.2408,1.88,0
3539991,10.115,0.004,1.937,0.038,0.8706,0.08,0.7755,0.02,85.3634,3.21,0
3540463,10.067,0.004,1.459,0.038,0.903,0.11,0.815,0.02,-10.028899999999993,4.8,0
3543223,10.115,0.012,2.019,0.068,2.4391,0.25,0.8076,0.03,-27.86160000000001,5.46,0
3544703,10.026,0.008,2.06,0.06,1.4395,0.15,0.6585,0.02,-18.5343,2.77,0
3545253,10.036,0.012,3.139,0.136,1.5757,0.13,0.6947,0.02,-42.727599999999995,3.32,0
3550458,10.122,0.008,2.257,0.045,1.3481,0.11,0.6255,0.02,72.6965,1.96,0
3868860,10.426,0.0,0.921,0.03,0.9592,0.13,0.2388,0.03,75.4755,0.92,0
4209798,10.171,0.008,1.774,0.053,2.0934,0.19,0.7506,0.02,4.207499999999996,3.44,0
4456330,10.618,0.008,5.258,0.128,2.0475,0.06,0.7874,0.01,36.8721,1.99,0
4458733,10.528,0.008,4.931,0.188,2.7444,0.11,0.7701,0.01,-83.1626,2.31,0
4461432,10.978,0.004,6.533,0.098,2.3659,0.04,0.6898,0.01,-62.919799999999995,0.69,0
4469364,10.479,0.004,3.605,0.068,1.5817,0.05,0.6239,0.01,40.9912,1.04,0
4470670,10.432,0.008,5.065,0.136,1.6087,0.05,0.6311,0.01,69.3668,1.31,0
4471814,10.527,0.008,3.557,0.09,2.5355,0.1,0.6297,0.01,-26.900000000000006,1.14,0
4475268,10.2,0.008,3.23,0.098,1.9095,0.13,0.4409,0.01,-26.0171,1.06,0
4475900,10.336,0.004,3.567,0.045,0.8862,0.03,0.3834,0.01,-43.593999999999994,0.53,0
4476933,10.433,0.008,4.477,0.166,2.3248,0.1,0.7142,0.01,-36.717899999999986,1.99,0
4477698,10.368,0.016,4.234,0.309,3.5848,0.25,0.9687,0.03,23.933499999999995,28.99,0
4479791,10.027,0.02,3.968,0.324,2.0854,0.2,0.9707,0.04,-30.1293,52.9,0
4480429,10.212,0.008,3.967,0.136,1.7121,0.1,0.4838,0.01,9.844399999999993,1.18,0
4481515,10.052,0.008,2.381,0.075,1.5087,0.13,0.8095,0.03,-57.7188,5.29,0
4481851,10.232,0.008,5.288,0.143,0.9108,0.04,0.7371,0.01,-24.425099999999986,2.81,0
4513779,10.626,0.004,2.298,0.015,1.3062,0.03,0.917,0.01,-47.740099999999984,3.86,0
4518274,10.415,0.008,4.388,0.128,1.7497,0.06,0.7877,0.01,-64.6031,2.72,0
4519509,10.443,0.004,2.12,0.03,1.9704,0.09,0.9336,0.01,33.471,8.02,0
4520853,10.292,0.008,3.192,0.083,1.8308,0.1,0.5702,0.01,27.8256,1.3,0
4521742,10.236,0.008,2.588,0.06,1.6957,0.11,0.641,0.02,-49.04509999999999,1.77,0
4522287,10.053,0.016,3.498,0.196,1.8812,0.16,0.7216,0.03,32.9786,3.96,0
4525157,10.088,0.012,3.621,0.188,1.6718,0.12,0.8778,0.03,-72.345,9.3,0
4526427,10.045,0.012,2.627,0.106,1.9817,0.2,0.6081,0.02,43.0422,2.47,0
4527383,10.182,0.008,2.41,0.06,1.8959,0.15,0.5737,0.02,59.3545,1.64,0
4529052,10.044,0.016,3.836,0.211,1.6882,0.13,0.6644,0.03,-50.19749999999999,3.15,0
4531543,9.981,0.012,2.924,0.128,1.3425,0.11,0.821,0.03,50.9597,6.61,0
4534539,10.014,0.012,3.95,0.173,1.2544,0.09,0.6203,0.02,-75.8925,2.6,0
4535967,10.133,0.028,5.436,0.769,4.0768,0.49,0.5693,0.03,23.903499999999994,2.73,0
4559080,10.331,0.008,4.347,0.136,2.0109,0.1,0.4285,0.01,-21.277600000000007,0.82,0
4560273,10.314,0.008,2.569,0.06,1.998,0.11,0.77,0.02,-27.718500000000006,2.78,0
4561774,10.127,0.008,2.253,0.045,1.1055,0.07,0.9317,0.02,88.3112,12.23,0
4562581,10.431,0.004,4.313,0.075,1.2752,0.04,0.4564,0.01,45.0591,0.62,0
4563638,10.139,0.016,4.461,0.286,2.2634,0.18,0.6195,0.02,63.1297,2.5,0
4565801,10.2,0.008,3.049,0.106,1.8627,0.12,0.6764,0.02,59.8307,2.3,0
4566939,10.246,0.008,3.049,0.113,2.0967,0.13,0.7373,0.02,-31.08850000000001,2.87,0
4572638,10.077,0.02,5.896,0.43,1.8622,0.15,0.5577,0.02,62.2018,2.42,0
4576044,10.269,0.004,2.536,0.045,1.4388,0.08,0.6885,0.01,88.4927,1.86,0
4580964,10.044,0.008,1.952,0.053,1.3747,0.14,0.6456,0.02,3.471900000000005,2.51,0
5296020,10.489,0.004,2.667,0.03,1.6441,0.06,0.4741,0.01,-60.811099999999996,0.61,0
5297362,10.312,0.008,2.909,0.068,1.6571,0.08,0.72,0.01,-31.363100000000003,2.08,0
5298387,10.389,0.008,4.881,0.121,1.5325,0.05,0.5165,0.01,-15.77460000000002,0.92,0
5299570,10.68,0.004,3.623,0.03,1.278,0.02,0.5272,0.0,15.611699999999999,0.47,0
5309323,10.064,0.004,1.426,0.045,1.7091,0.2,0.8117,0.03,1.3230999999999966,5.68,0
5321154,10.089,0.012,3.512,0.128,1.4324,0.1,0.582,0.02,20.521900000000002,1.95,0
5321933,10.004,0.028,4.814,0.52,2.5417,0.3,0.6622,0.04,-22.073300000000017,4.27,0
5324031,10.136,0.004,2.871,0.053,0.983,0.05,0.5071,0.01,-61.1545,1.17,0
5325100,9.992,0.02,4.482,0.324,1.6895,0.15,0.7091,0.03,68.4131,4.61,0
5337541,10.352,0.004,2.137,0.03,1.2552,0.06,0.702,0.01,88.02590000000001,1.61,0
5338601,10.328,0.008,2.679,0.075,2.8598,0.19,0.4392,0.01,72.2428,0.93,0
5339301,10.224,0.008,2.933,0.068,1.7725,0.11,0.415,0.01,-54.90860000000001,0.91,0
5340165,10.425,0.004,3.593,0.045,0.9777,0.03,0.4187,0.01,-51.588300000000004,0.5,0
5341887,10.523,0.0,1.637,0.015,0.6237,0.04,0.4166,0.01,71.03960000000001,0.52,0
5344772,10.226,0.008,3.611,0.09,1.2021,0.05,0.7093,0.02,-20.33699999999999,2.25,0
5346019,10.104,0.004,1.429,0.038,1.6547,0.18,0.7031,0.02,-71.79820000000001,3.11,0
5347071,10.125,0.008,1.615,0.053,2.2025,0.23,0.5982,0.02,18.4718,2.21,0
5348717,10.208,0.012,2.674,0.136,2.9595,0.26,0.7251,0.02,86.9191,3.28,0
5350519,10.055,0.02,4.183,0.324,2.1221,0.19,0.8261,0.04,-70.2384,7.68,0
5351637,10.078,0.008,2.541,0.075,1.5593,0.13,0.6376,0.02,-66.721,2.34,0
5352574,10.03,0.012,2.266,0.083,1.8099,0.19,0.81,0.03,37.3559,6.0,0
5367150,10.575,0.004,4.348,0.038,0.793,0.02,0.3814,0.0,-82.91460000000001,0.32,0
5368410,10.063,0.016,4.962,0.264,1.5926,0.12,0.4769,0.02,-89.6541,1.65,0
5368984,10.19,0.016,5.968,0.4,2.0084,0.14,0.7175,0.03,-6.294199999999989,3.72,0
5370324,10.209,0.008,2.547,0.053,1.6786,0.11,0.6,0.02,33.4008,1.62,0
5372002,10.072,0.012,3.323,0.158,1.9159,0.16,0.561,0.02,45.7338,2.05,0
5373264,10.014,0.012,3.991,0.196,1.3561,0.1,0.6745,0.02,17.491500000000002,3.29,0
5374885,10.216,0.008,1.865,0.053,2.6265,0.23,0.6758,0.02,39.5213,2.49,0
5956833,10.613,0.004,3.521,0.045,1.6434,0.04,0.592,0.01,75.124,0.72,0
5958292,10.525,0.004,4.559,0.106,2.2376,0.08,0.4081,0.01,-54.3721,0.54,0
5959322,10.437,0.004,4.46,0.098,1.5618,0.05,0.5998,0.01,6.147499999999994,1.09,0
5960126,10.433,0.004,1.736,0.023,1.878,0.1,0.5235,0.01,-70.763,0.89,0
5961317,10.246,0.004,1.985,0.038,1.6008,0.11,0.8435,0.02,-61.2041,4.47,0
5962246,10.238,0.004,1.932,0.038,1.5439,0.1,0.8832,0.02,-76.3852,6.16,0
5963335,10.066,0.032,7.75,0.988,2.579,0.29,0.5665,0.03,-1.457400000000007,3.17,0
5965713,10.218,0.008,2.723,0.053,1.5221,0.09,0.5295,0.01,7.200199999999995,1.22,0
5974062,10.317,0.004,3.479,0.06,1.0684,0.04,0.6679,0.01,2.5611999999999995,1.49,0
5988782,10.428,0.004,2.102,0.023,1.3384,0.06,0.6343,0.01,-80.0535,1.1,0
5990641,10.195,0.008,4.456,0.143,1.0955,0.05,0.8648,0.02,39.3717,6.41,0
5994742,10.158,0.008,3.941,0.143,1.3785,0.07,0.7045,0.02,58.2702,2.76,0
6004915,11.181,0.008,9.608,0.392,7.1306,0.16,0.6389,0.01,59.299499999999995,0.55,0
6022578,10.683,0.008,4.931,0.121,2.6276,0.07,0.6744,0.01,-63.60419999999999,1.07,0
6024688,10.113,0.008,3.038,0.098,1.6386,0.12,0.535,0.02,19.844399999999993,1.61,0
6026428,9.984,0.012,2.473,0.09,1.4503,0.14,0.7665,0.03,72.0655,4.82,0
6037179,10.477,0.004,3.623,0.045,1.1083,0.03,0.5208,0.01,58.882000000000005,0.65,0
6038360,10.401,0.008,3.31,0.083,1.9306,0.08,0.6786,0.01,-6.599100000000021,1.58,0
6040034,10.259,0.016,2.879,0.204,4.1191,0.38,0.6478,0.02,86.3446,2.46,0
6041564,10.298,0.008,1.901,0.045,2.5251,0.18,0.8811,0.02,83.2305,6.42,0
6043241,10.189,0.004,1.625,0.038,1.7289,0.15,0.7938,0.02,13.230699999999999,3.86,0
6053319,10.299,0.008,2.724,0.083,2.2968,0.14,0.6432,0.02,40.9491,1.77,0
6058210,9.95,0.012,2.6,0.121,1.6678,0.19,0.6886,0.03,23.936700000000002,3.91,0
6066836,10.434,0.036,9.24,2.149,8.0,0.9,0.6265,0.02,22.882099999999994,2.54,1
6068064,10.725,0.004,5.92,0.128,2.1818,0.05,0.7329,0.01,-49.51650000000001,1.29,0
6074567,9.984,0.02,3.914,0.286,1.8778,0.18,0.77,0.04,-77.2812,6.0,0
6076301,10.203,0.004,3.78,0.075,0.8738,0.04,0.5341,0.01,15.501199999999997,1.12,0
6077307,10.113,0.004,1.298,0.023,0.7545,0.11,0.7994,0.02,74.4318,4.17,0
6082967,10.269,0.024,6.26,0.678,3.7356,0.33,0.6464,0.03,22.9037,2.74,0
6084349,10.273,0.004,1.707,0.015,0.5494,0.06,0.4943,0.01,54.0748,0.91,0
6086970,10.345,0.012,7.164,0.407,2.689,0.16,0.3483,0.01,78.6305,0.77,0
6588843,10.269,0.012,3.233,0.143,2.8067,0.2,0.5001,0.02,-33.34649999999999,1.28,0
6592636,10.142,0.008,2.717,0.083,1.6692,0.12,0.7229,0.02,51.1764,2.99,0
6599298,10.435,0.004,3.196,0.068,1.6936,0.06,0.9177,0.01,38.8541,6.61,0
6600556,10.544,0.0,1.531,0.015,0.6467,0.04,0.4245,0.01,76.0813,0.54,0
6602359,10.399,0.004,3.115,0.053,1.4729,0.05,0.6663,0.01,8.282300000000006,1.36,0
6611996,10.454,0.004,3.816,0.075,1.5278,0.05,0.6016,0.01,37.1377,1.01,0
6612867,10.085,0.012,5.114,0.264,1.5774,0.11,0.481,0.02,3.1744000000000057,1.61,0
6613433,10.194,0.004,2.029,0.038,1.4133,0.11,0.6116,0.02,18.454800000000006,1.65,0
6615741,10.018,0.008,2.147,0.045,0.9889,0.08,0.9203,0.02,-21.077200000000005,12.43,0
6620620,10.461,0.0,2.246,0.015,0.7161,0.03,0.4196,0.01,22.352400000000003,0.48,0
6621771,10.329,0.004,2.098,0.038,1.8886,0.11,0.886,0.02,-10.32990000000001,5.64,0
6623024,10.064,0.008,3.092,0.09,0.9744,0.06,0.8343,0.02,13.980900000000005,5.51,0
6630026,10.383,0.008,4.587,0.136,1.8252,0.07,0.5895,0.01,-42.27359999999999,1.25,0
6631027,10.29,0.004,2.484,0.053,1.9406,0.12,0.5876,0.01,-3.09699999999998,1.38,0
6639777,10.674,0.008,5.997,0.249,3.6639,0.13,0.6085,0.01,-60.6772,1.0,0
6642819,10.233,0.008,5.339,0.173,1.1921,0.05,0.6494,0.02,-31.552300000000002,2.05,0
6643600,10.113,0.012,4.147,0.173,1.8124,0.13,0.3681,0.01,56.6773,1.03,0
6650954,10.693,0.004,3.695,0.083,2.9844,0.09,0.6597,0.01,-46.2517,0.96,0
6656923,10.028,0.016,1.984,0.106,2.9838,0.4,0.759,0.04,-23.959000000000003,5.5,0
6659447,10.957,0.004,8.782,0.09,1.453,0.02,0.4124,0.0,67.71170000000001,0.26,0
6688619,10.283,0.004,2.704,0.023,0.8437,0.04,0.4184,0.01,-55.85849999999999,0.65,0
7135148,10.068,0.016,4.011,0.271,2.2904,0.21,0.562,0.02,-6.744,2.31,0
7142699,10.193,0.004,2.439,0.038,1.0395,0.07,0.4468,0.01,-5.531499999999994,0.91,0
7143602,10.091,0.008,3.435,0.106,1.0493,0.05,0.7543,0.02,10.090500000000006,3.47,0
7144268,10.08,0.012,3.133,0.121,1.6091,0.12,0.5722,0.02,-35.5744,1.94,0
7154022,10.23,0.008,3.409,0.106,1.7149,0.1,0.5249,0.01,-26.07310000000001,1.27,0
7164803,10.496,0.004,2.884,0.03,1.2335,0.04,0.4674,0.01,-29.869100000000003,0.55,0
7167140,9.985,0.016,4.958,0.286,1.526,0.13,0.394,0.02,42.6781,1.45,0
7168277,10.0,0.012,4.343,0.204,1.3352,0.1,0.4628,0.02,-71.753,1.63,0
7173185,10.274,0.004,3.945,0.09,1.3957,0.06,0.3808,0.01,-75.7259,0.69,0
7173884,10.154,0.012,3.217,0.128,1.8689,0.13,0.6505,0.02,78.3594,2.33,0
7174790,10.487,0.004,3.633,0.068,1.6138,0.05,0.7365,0.01,37.2805,1.63,0
7182472,10.184,0.004,2.417,0.038,1.194,0.08,0.6259,0.01,-46.59010000000001,1.64,0
7190132,10.231,0.012,3.615,0.173,2.2782,0.15,0.7508,0.02,-34.94210000000001,3.36,0
7196586,10.029,0.016,4.027,0.234,1.6716,0.14,0.6469,0.03,89.6774,3.07,0
7197620,10.188,0.008,2.735,0.075,1.3256,0.07,0.9056,0.02,8.279799999999994,8.47,0
7198868,10.209,0.008,3.231,0.083,1.4239,0.08,0.542,0.01,37.561,1.28,0
7199854,10.158,0.004,3.034,0.06,1.1213,0.06,0.4894,0.01,33.2632,1.1,0
7206719,9.992,0.012,3.493,0.136,1.1882,0.09,0.571,0.02,-64.9713,2.15,0
7607854,10.213,0.004,2.18,0.03,0.8511,0.06,0.4654,0.01,22.962900000000005,0.89,0
7608941,10.03,0.012,2.667,0.113,1.911,0.19,0.6421,0.03,-87.2387,2.91,0
7613426,10.219,0.012,2.997,0.121,2.2794,0.16,0.6915,0.02,-52.70349999999999,2.51,0
7615335,10.228,0.008,5.783,0.196,1.0778,0.05,0.6731,0.02,-77.76650000000001,2.35,0
7615994,10.186,0.02,6.155,0.445,2.0447,0.15,0.7986,0.03,-73.9122,5.79,0
7624200,10.205,0.008,2.848,0.068,1.4272,0.08,0.6433,0.02,66.1768,1.8,0
7629051,10.367,0.008,4.209,0.173,2.5975,0.14,0.5102,0.01,15.0899,1.09,0
7634996,10.685,0.004,3.78,0.053,1.9112,0.04,0.5194,0.01,7.984099999999998,0.52,0
7645010,10.208,0.008,2.451,0.045,1.6134,0.11,0.5936,0.02,83.0971,1.56,0
7645674,10.048,0.016,5.216,0.317,1.7691,0.14,0.4163,0.02,-32.5959,1.45,0
7653318,10.04,0.008,2.473,0.083,1.5784,0.15,0.7027,0.02,38.7627,3.32,0
7657927,10.372,0.008,2.998,0.09,2.5532,0.14,0.6128,0.01,-66.5992,1.43,0
7658846,10.359,0.008,1.884,0.045,3.3815,0.24,0.5499,0.02,-17.307199999999995,1.34,0
7659938,10.084,0.012,4.362,0.204,1.285,0.08,0.8604,0.03,-48.983299999999986,8.13,0
7672461,10.134,0.02,5.174,0.369,2.0486,0.16,0.805,0.03,59.260000000000005,6.15,0
7678274,10.034,0.016,4.625,0.279,1.9351,0.17,0.3659,0.02,-15.554500000000019,1.27,0
7680777,10.126,0.008,1.896,0.053,2.0526,0.2,0.7267,0.02,79.00919999999999,3.35,0
7685217,10.11,0.008,2.871,0.075,1.51,0.11,0.4786,0.02,21.4178,1.31,0
7691025,10.029,0.02,4.918,0.384,2.0549,0.19,0.5491,0.03,81.03229999999999,2.47,0
7694029,10.412,0.008,4.908,0.196,2.5421,0.12,0.512,0.01,-18.316699999999997,1.03,0
7703263,10.247,0.004,3.716,0.068,0.802,0.04,0.7549,0.01,-3.1288000000000125,2.36,0
7704503,10.175,0.012,4.453,0.211,1.73,0.11,0.7215,0.02,23.432500000000005,3.24,0
7705672,10.068,0.008,3.297,0.113,1.1114,0.07,0.8244,0.02,-56.8231,5.47,0
7707096,10.134,0.008,2.885,0.075,1.2467,0.08,0.605,0.02,89.9063,1.77,0
8058403,10.906,0.012,9.315,0.686,6.5784,0.26,0.9345,0.01,84.9685,6.64,0
8061835,10.751,0.004,4.868,0.098,2.4284,0.06,0.6608,0.01,-13.593799999999987,0.86,0
8065154,10.589,0.004,1.084,0.03,5.7544,0.36,0.8176,0.02,23.176599999999993,3.32,0
8068621,10.666,0.004,5.479,0.09,1.6414,0.03,0.5855,0.01,-43.91489999999999,0.71,0
8071906,11.012,0.004,6.399,0.128,3.2924,0.06,0.7528,0.01,-60.378299999999996,0.92,0
8077032,10.676,0.004,3.08,0.068,3.0269,0.1,0.8486,0.01,-78.9656,2.55,0
8080039,10.759,0.004,4.222,0.083,2.9326,0.08,0.5542,0.01,65.4245,0.59,0
8083282,10.82,0.008,8.899,0.309,3.5371,0.1,0.4586,0.01,84.6671,0.49,0
8085138,10.275,0.008,3.673,0.106,1.8655,0.1,0.3889,0.01,-53.9323,0.77,0
8086783,10.639,0.0,2.297,0.015,1.2077,0.04,0.4459,0.01,-16.25029999999998,0.4,0
8088441,10.493,0.004,5.745,0.128,1.4625,0.04,0.5096,0.01,69.5538,0.76,0
8090113,10.491,0.012,5.213,0.249,3.5085,0.17,0.454,0.01,-1.2472999999999956,0.8,0
8092294,10.918,0.004,1.886,0.038,5.7022,0.18,0.7194,0.01,-28.991500000000002,1.02,0
8095973,10.337,0.004,2.323,0.038,1.7454,0.09,0.6969,0.01,-43.641099999999994,1.8,0
8097697,10.684,0.004,5.248,0.068,1.6196,0.03,0.3757,0.0,7.407899999999998,0.32,0
8099174,10.76,0.008,7.053,0.173,2.0807,0.05,0.9489,0.01,-30.954099999999983,8.32,0
8101596,10.87,0.004,4.174,0.136,5.1188,0.15,0.6264,0.01,-77.751,0.75,0
8107563,10.645,0.008,7.767,0.256,2.8538,0.09,0.3412,0.01,-46.985299999999995,0.42,0
8109571,10.522,0.008,4.893,0.136,2.0597,0.07,0.6646,0.01,46.416,1.33,0
8111398,10.473,0.012,5.417,0.234,2.7668,0.12,0.6255,0.01,-13.1387,1.42,0
8112693,10.632,0.004,2.614,0.03,2.6187,0.09,0.402,0.01,3.405699999999996,0.44,0
8114253,10.148,0.008,1.755,0.053,2.3607,0.24,0.5853,0.02,61.623999999999995,2.05,0
8115174,10.202,0.004,2.976,0.06,1.0933,0.05,0.5641,0.01,-24.911,1.27,0
8116062,10.338,0.012,6.337,0.302,1.8775,0.09,0.751,0.02,-85.9688,3.17,0
8117170,10.556,0.0,2.082,0.015,0.809,0.03,0.3512,0.01,88.4877,0.37,0
8119056,10.543,0.004,1.578,0.03,3.7483,0.2,0.7829,0.01,5.1839999999999975,2.39,0
8120452,10.278,0.016,6.744,0.422,1.9555,0.12,0.8457,0.03,-73.0802,6.83,0
8121522,10.457,0.004,3.804,0.075,1.7091,0.06,0.4777,0.01,39.7855,0.68,0
8122788,10.653,0.004,3.383,0.083,3.1303,0.11,0.7552,0.01,-9.768900000000002,1.58,0
8125802,10.253,0.008,3.45,0.083,1.5154,0.08,0.4479,0.01,-7.609700000000004,0.9,0
8126917,10.194,0.016,4.889,0.286,2.0702,0.14,0.6976,0.02,48.0531,3.07,0
8128032,10.124,0.012,3.068,0.151,2.404,0.22,0.537,0.02,21.626999999999995,1.82,0
8128761,10.682,0.004,3.791,0.053,1.7968,0.04,0.8138,0.01,-67.9132,1.74,0
8131927,10.167,0.008,4.039,0.136,1.5388,0.09,0.4392,0.01,4.290199999999999,1.08,0
8132671,10.052,0.028,5.995,0.724,3.0184,0.36,0.453,0.03,82.9745,2.06,0
8133712,10.362,0.012,4.91,0.234,2.5412,0.14,0.6408,0.02,17.911600000000007,1.8,0
8135171,10.315,0.012,6.333,0.271,1.5881,0.07,0.739,0.02,46.2751,3.03,0
8136011,10.533,0.008,3.9,0.106,2.2334,0.08,0.8039,0.01,47.2544,2.42,0
8139480,10.308,0.008,2.684,0.075,2.3303,0.14,0.6317,0.02,-63.7744,1.65,0
8141418,10.565,0.008,3.753,0.113,2.6971,0.1,0.9374,0.01,-25.34050000000002,8.21,0
8143479,10.31,0.012,5.778,0.249,1.7919,0.09,0.6688,0.02,-24.514499999999998,2.19,0
8145430,10.317,0.008,4.91,0.128,1.632,0.07,0.3076,0.01,-81.8729,0.54,0
8146111,10.319,0.008,4.445,0.143,1.6793,0.07,0.6416,0.01,-80.5705,1.69,0
8147616,10.186,0.008,2.692,0.068,1.3069,0.07,0.9209,0.02,37.1152,10.07,0
8148722,10.473,0.004,5.142,0.106,1.2904,0.03,0.6304,0.01,62.287800000000004,1.13,0
8150447,10.05,0.012,4.06,0.158,1.1954,0.07,0.5736,0.02,-30.140899999999988,2.0,0
8151799,10.102,0.012,5.486,0.211,1.2249,0.07,0.3862,0.01,-80.0294,1.05,0
8152593,10.354,0.012,4.706,0.256,2.704,0.15,0.796,0.02,-4.701099999999997,3.75,0
8153608,10.246,0.008,2.481,0.053,2.0737,0.14,0.5351,0.02,24.122699999999995,1.31,0
8155846,10.172,0.008,2.193,0.045,1.5784,0.12,0.697,0.02,-15.697400000000016,2.44,0
8158154,10.178,0.024,5.989,0.58,2.6984,0.24,0.8059,0.03,-13.426400000000001,6.48,0
8160538,10.074,0.008,2.048,0.053,1.3387,0.12,0.6764,0.02,-59.8682,2.58,0
8166018,11.325,0.004,7.691,0.136,4.5901,0.06,0.6356,0.0,39.0208,0.38,0
8193526,11.092,0.0,4.685,0.038,1.767,0.02,0.8116,0.0,13.429000000000002,0.85,0
8206768,11.152,0.004,7.351,0.106,3.2163,0.04,0.4631,0.0,84.1182,0.24,0
8216841,10.939,0.004,4.552,0.053,2.6931,0.05,0.4312,0.0,-33.767300000000006,0.27,0
8222576,10.836,0.004,4.971,0.068,1.8275,0.03,0.9198,0.01,29.504199999999997,3.59,0
8225949,10.922,0.004,5.384,0.075,2.5159,0.04,0.4997,0.0,-5.0020000000000095,0.36,0
8228662,10.298,0.008,2.235,0.068,2.6276,0.18,0.7915,0.02,78.4657,3.53,0
8231473,10.882,0.004,4.848,0.083,2.926,0.06,0.5237,0.0,30.2202,0.43,0
8234983,10.672,0.0,4.278,0.03,0.8912,0.02,0.3057,0.0,32.7656,0.21,0
8237250,10.594,0.004,7.629,0.151,1.7509,0.04,0.2579,0.0,75.93469999999999,0.28,0
8238669,10.413,0.012,4.641,0.196,2.255,0.1,0.9227,0.02,37.6452,9.29,0
8240700,10.465,0.004,5.82,0.098,0.9906,0.03,0.5585,0.01,40.0067,0.86,0
8242262,10.83,0.004,3.056,0.038,3.0394,0.08,0.5901,0.01,-60.689800000000005,0.58,0
8244582,11.1,0.004,6.302,0.211,6.1597,0.14,0.6894,0.01,-44.8126,0.71,0
8253668,10.368,0.008,4.591,0.136,1.6727,0.07,0.6362,0.01,-9.171800000000019,1.5,0
8255217,10.666,0.004,3.513,0.083,3.3627,0.12,0.4533,0.01,-60.4888,0.53,0
8257781,10.418,0.008,5.165,0.143,1.4576,0.05,0.7913,0.01,73.837,2.8,0
8259239,10.896,0.0,2.777,0.008,0.6145,0.01,0.4479,0.0,-16.208500000000015,0.21,0
8264929,10.202,0.008,3.348,0.098,1.71,0.1,0.4414,0.01,-83.1215,1.02,0
8266167,10.658,0.016,6.714,0.565,6.2204,0.34,0.5851,0.01,-27.615200000000016,1.15,0
