GalaxyID,MassType_Star,MassType_Gas,MassType_DM,MassType_BH,BlackHoleMass,InitialMassWeightedStellarAge,StarFormationRate
10791968,1.38364436E10,1.86315878E9,5.6148859E11,1.4655779E7,3837572.0,6.728615,0.39011088
10793821,1.18066012E10,3.51398272E9,5.8886737E11,2.5256196E7,1.768438E7,8.194087,0.0
10798560,1.11014963E10,7.0553641E9,5.7889115E11,1.8225668E7,3643616.2,6.8801746,0.35813177
10799983,1.23309384E10,1.88743107E10,4.68096221E11,1.5129008E7,3888452.5,5.5920277,1.0955418
10805323,1.12609331E10,1.22158305E10,5.35137452E11,9202252.0,1581436.6,6.2570896,0.35282993
10806034,1.15326525E10,2.18797691E10,4.23353582E11,1.085456E7,1387797.0,4.6456585,2.1667054
10806826,1.30899395E10,1.1140012E10,5.41507125E11,1.8380014E7,4836367.5,5.425402,0.8245942
10809535,1.06264166E10,1.97821112E10,4.74029588E11,1.0953429E7,1364334.6,5.031914,1.2280382
10823762,1.35356477E10,1.61327002E10,5.22679321E11,1.2728018E7,1978970.6,6.364996,0.65458035
10827304,1.2989568E10,6.2349993E9,5.14370699E11,1.2911854E7,2051067.4,6.0967016,0.7749665
10835614,1.34606172E10,4.29888672E8,2.88340345E11,1.0880488E7,1409657.8,5.7011156,0.26081204
10838396,1.09330258E10,3.67103923E9,5.8066541E11,1.0918672E7,3741916.5,7.829858,0.040351093
10839221,1.32569395E10,1.21100186E10,4.65633673E11,7323149.0,1824413.8,6.2921515,0.3261525
10839975,1.6971606E10,6.5683016E9,5.05693602E11,1.4649649E7,7855623.5,6.938058,0.71858215
10842573,1.38741381E10,1.50151045E10,4.64256958E11,1.0732724E7,4212694.0,6.3714,1.0845248
10844561,1.20602511E10,8.7914066E9,3.74141551E11,1.2205389E7,3064210.8,5.1699214,0.6054836
10852760,1.47352054E10,3.21938355E9,5.5742634E11,9107955.0,2751306.5,7.1274853,0.12553637
10857031,1.21752668E10,1.57580749E10,4.87709278E11,1.846105E7,3241878.0,5.500511,1.0005426
10861279,1.4334805E10,1.42262108E10,4.79255233E11,1.2801411E7,4528682.5,6.6512213,0.6180859
10862983,1.29107425E10,9.854721E9,5.41090251E11,1.4716227E7,2006449.5,5.875246,0.68405586
10865420,1.12753879E10,1.15838771E10,5.01262975E11,9054265.0,1136938.1,6.440559,0.6965525
10868197,1.05281219E10,1.65998377E10,4.32622043E11,7276866.0,670069.94,4.1092267,1.707937
10872032,1.10978826E10,1.014033E10,4.82629091E11,9079061.0,949271.44,7.0307016,0.5188825
10873832,1.06023741E10,2.50932838E10,4.15432737E11,1.0954122E7,1059786.5,4.317056,1.5671692
10874731,1.08574751E10,8.8944241E9,4.91752129E11,1.274121E7,1605829.5,6.6016045,0.5272822
10875681,1.18931732E10,5.7614351E9,5.29233215E11,1.3332448E7,4759599.0,7.1467323,0.30246696
10878257,1.03347763E10,6.3041853E9,5.5941385E11,1.4750115E7,8125299.0,7.1747403,0.022992766
10878925,1.30378004E10,7.7125043E9,5.46548515E11,1.2771101E7,4381353.0,6.670869,0.28994024
10880889,1.20934359E10,9.7325189E9,4.82735718E11,7264158.0,3477707.2,6.291974,0.34820893
10882365,2.00418918E10,6.201879E9,4.85295227E11,9075279.0,792845.44,6.0257072,1.4599994
10883095,1.497519E10,4.750293E9,5.614498E11,1.2497333E7,4666070.5,7.6321325,0.3263084
10888019,1.11334615E10,2.07153766E10,5.1407985E11,1.810289E7,2839528.5,5.8430605,1.1343632
10890785,1.0965376E10,2.70368522E10,4.14686216E11,1.6395821E7,1488201.2,5.870991,0.7887291
10891574,1.03635333E10,8.5664082E9,5.21069953E11,1.9370134E7,1.1477753E7,7.9849253,0.38931823
10896052,1.47201618E10,1.55538432E10,4.77267755E11,1.6499718E7,1529790.6,6.8141937,0.85574913
10905233,1.13587937E10,1.46548101E10,5.1188872E11,1808225.5,432880.9,7.420493,0.5441007
10908162,1.84170516E10,8.3593917E9,4.96909877E11,2.0367406E7,9467377.0,6.6727557,1.1625537
10913698,1.05428531E10,1.28130386E10,5.07797438E11,1.4509802E7,3312779.2,4.935596,1.0745385
10916682,1.07884698E10,1.94200822E10,4.2261676E11,7310334.0,723938.2,6.2151976,0.9172931
10924004,2.81241928E10,2.72401024E8,3.62924343E11,1.4485574E7,2395906.2,8.430554,0.1207327
10925515,1.26338304E10,9.6166083E9,5.27866167E11,1.6568233E7,4108108.5,7.0927243,0.4949528
10931857,1.15504824E10,1.39969884E10,4.69841314E11,1.6382417E7,1757526.9,6.155281,0.7443532
10934378,1.24122143E10,1.53975173E10,4.8675917E11,1.0913904E7,1382545.6,6.381398,0.7587323
10939324,1.03336182E10,1.35904072E10,5.09629825E11,7420016.5,3240599.8,6.387548,0.7416056
10942166,1.06695987E10,1.48293949E10,4.55356908E11,1.3099902E7,1151734.1,5.5183187,1.7391967
10951931,1.44236554E10,1.00043274E10,4.46544151E11,9053348.0,794449.3,6.302148,0.7007423
10953355,1.34070077E10,1.38010839E10,4.69366276E11,1.4517313E7,1610460.9,5.1381245,0.8048273
10957551,1.04196536E10,1.03308616E10,5.16697489E11,1.4555653E7,3676245.5,6.6268253,0.24514236
10961478,1.42886195E10,9.1518874E9,4.99614843E11,1.2740555E7,2095442.4,6.6810217,0.6253175
10963567,2.88432783E10,0.0,2.89300185E11,1.6291434E7,1.5272228E7,6.6866736,0.0
10965881,1.20214497E10,1.00982794E10,4.96822616E11,5423982.0,585887.9,5.59975,0.8714798
10980139,1.03933809E10,1.13168947E10,4.79342461E11,5471265.0,447482.66,6.246639,0.72532505
10983249,1.62356367E10,4.44298752E8,3.19897731E11,1.8220136E7,5567070.5,6.267868,0.22472641
10985642,1.1993941E10,1.55782615E10,4.59225268E11,1.2711254E7,2247621.2,6.786345,0.5989818
10986412,1.02072832E10,1.63297239E10,4.6324872E11,3656707.5,774348.1,6.9469366,0.73391587
10987643,1.0929962E10,1.30002412E10,4.77364683E11,9060955.0,1713543.1,6.125874,0.93701065
10989284,1.06251643E10,1.28641741E10,4.65003512E11,9184277.0,1903534.8,6.0862074,0.67443115
10996248,1.11600394E10,7.0349952E9,4.83462873E11,1.2776026E7,1802339.4,6.819982,0.6755115
11004849,1.48416195E10,1.68021734E9,4.15898108E11,1.4613769E7,1295213.9,6.666769,0.47259003
11009045,1.52164526E10,9.0006344E9,4.02392875E11,1.2685469E7,2045556.4,5.6770034,0.9228772
11013275,1.05486213E10,1.02476196E10,4.9097651E11,9228876.0,2384190.5,6.40777,0.5922808
11013973,1.04626115E10,8.9848801E9,4.70965944E11,5434655.0,3450962.0,7.154245,0.5760803
11022477,1.12997294E10,8.2303601E9,4.60815237E11,5448996.0,2100060.0,6.72023,0.49389866
11025589,1.03261348E10,1.36065341E10,4.28433801E11,1.656014E7,1452545.5,6.8436327,0.7228617
11041879,1.14945434E10,7.5533404E9,4.54843105E11,7233991.5,3114086.2,6.351095,0.9603197
11048307,1.20064502E10,3.52153062E9,4.89531965E11,9051931.0,861752.7,6.898814,0.47743586
11062354,1.27833661E10,1.06407956E10,3.8086987E11,1.4529078E7,1413487.5,6.326557,0.61458904
11070576,1.44926218E10,6.9065042E9,4.60369265E11,5432485.5,773813.06,7.1903214,0.7221262
11072600,1.40607478E10,9.1251384E9,4.47222776E11,1.0869887E7,2528599.8,6.6607747,0.8545405
11079170,1.25346263E10,1.22505452E10,3.99067513E11,1.6352502E7,1891789.2,5.509578,0.9106274
11082763,1.2575916E10,1.32825313E10,4.14269342E11,7270426.0,1165755.9,6.1906614,1.2238344
11094962,1.09474417E10,1.84845455E10,4.10701562E11,1.4470865E7,1273914.1,6.871196,0.54167086
11104655,1.16046152E10,1.08411546E10,4.41017958E11,2.463358E7,2080802.8,5.7526603,0.860696
11106875,1.38283069E10,8.4389432E9,4.44236726E11,1.267206E7,1681508.1,6.4770784,0.4234278
11118588,1.06126674E10,1.44332902E10,4.16508871E11,1.6602144E7,1489753.0,6.0440035,0.7665383
11140837,2.15714017E10,9.8979629E8,4.12572713E11,1.2681499E7,1516312.6,6.6576715,0.2729131
11149102,1.11331348E10,1.1947604E10,4.27997528E11,9061462.0,848883.6,7.3270063,0.412131
11151016,1.08919962E10,7.8154476E9,4.53243404E11,1.0855087E7,5579434.0,6.0739393,0.24476391
11155490,1.04912476E10,1.46430054E10,3.6297284E11,7243793.0,1203109.8,5.432762,0.64446014
11162918,1.13820938E10,1.27233147E10,3.90758859E11,5424338.5,1941877.0,6.249951,1.4350184
11164926,1.56382536E10,0.0,2.78412657E11,2.383028E7,7180793.5,7.5905976,0.0
11176936,1.03165235E10,1.93602068E10,3.78640007E11,1.0851506E7,1317681.9,6.1087976,0.6890612
11184250,1.71759555E10,6.9656084E9,3.62982506E11,9145144.0,809445.5,6.9452305,0.7433793
11204619,1.07769907E10,1.3287468E10,3.80414231E11,2.1765524E7,1902258.5,5.3662887,1.313755
11213282,1.11358996E10,9.6891331E9,4.08006328E11,5437475.5,591910.0,7.587894,0.459283
11223366,1.23245752E10,1.47266079E10,3.88907074E11,7354080.0,765338.56,6.435831,1.0664029
11227563,1.02471772E10,6.6744863E9,4.33164976E11,7459825.5,1828069.6,7.4471035,0.3835194
11247395,1.13440563E10,1.95463291E10,3.37785094E11,1.0955883E7,1109471.8,5.797791,0.96613246
11248899,1.53063588E10,3.05747866E9,4.11215364E11,7414283.5,2913166.0,7.4111824,0.5118217
11269144,1.02360402E10,7.547778E9,3.77486344E11,9042866.0,1246215.5,6.208063,0.8941189
11273278,1.1183785E10,8.0785377E9,3.98805729E11,9247784.0,850491.9,5.3478804,1.3304187
11275505,1.223202E10,6.7653617E9,3.79580449E11,1.8345534E7,1944318.2,6.116798,0.9130031
11276283,1.65292462E10,1.88532928E9,4.00657449E11,1.4627796E7,1333189.0,6.7541504,0.6083626
11287893,1.48872212E10,4.24184832E9,3.70438046E11,1.4503493E7,1561634.1,6.8896704,0.68641096
11295928,1.96448174E10,2.15178829E9,3.67965798E11,7278308.0,4763773.0,6.506293,0.7027637
11318263,1.6925182E10,1.55860634E9,3.84903021E11,1.4520603E7,1309615.1,7.74618,0.33096847
11339148,1.06368901E10,8.8590387E9,3.75779983E11,5465832.5,653242.25,6.9354033,0.35551533
11361114,1.10193797E10,4.7331722E9,3.65483852E11,1.8109566E7,2989237.0,6.9566336,0.46299645
11419698,5.1444048E10,1.29190106E9,1.43098872E11,7.340784E7,7.0483136E7,10.273382,0.0
11434162,5.1923636E10,0.0,1.16733195E12,8.6509168E7,6.9662536E7,9.339301,0.0
11436475,9.5832179E10,0.0,4.95319908E11,1.0539908E8,7.9131264E7,7.2340045,0.0
11440965,6.2142611E10,0.0,8.3843724E11,1.19678712E8,8.302592E7,8.096225,0.0
11444551,4.6504804E10,9.4628038E8,5.9677855E11,3.6864172E7,1.614284E7,8.1901045,0.38383228
11445936,5.1704103E10,0.0,5.856099E11,7.8853104E7,3.5966772E7,6.8427353,0.0
11448053,3.7279842E10,0.0,6.094597E11,4.9483184E7,3.4421544E7,6.522284,0.0
11450390,2.61107732E10,2.55499568E8,4.49501168E11,4.3684584E7,2.0933326E7,7.063914,0.0
11452247,5.1862737E10,0.0,3.46258571E11,3.7756784E7,2.7510344E7,7.682878,0.0
11453998,2.02555474E10,1.46003725E9,4.45467984E11,1.840896E7,2443563.8,6.1527953,0.8979072
11455096,1.10196746E10,1.1440898E10,3.97952582E11,9103502.0,848764.1,5.489084,0.57376873
11456125,1.89811958E10,2.28656272E8,4.67136414E11,3.0968908E7,8294690.0,6.47029,0.008573896
11457293,1.52973906E10,6.6829146E8,2.83182629E11,9118717.0,775254.56,6.476241,0.4623117
11458157,2.32524595E10,0.0,2.57907622E11,5.5546472E7,4.5891964E7,9.179599,0.0
11459779,2.03350405E10,0.0,1.4069452E11,1.76179E7,1.1749645E7,8.062493,0.0
11461707,1.00415222E10,4.07832224E8,9.4914503E10,1807953.0,221076.77,6.4605765,0.27924567
11464248,5.5640769E10,2.22300099E10,2.43308796E12,1.4506192E8,1.00111248E8,8.586017,0.20407048
11469326,7.8180082E10,3.696192E9,6.3069186E11,3.3843668E7,1.6345551E7,5.805287,2.153611
11472444,2.48913428E10,1.318323E10,1.2475779E12,8.4525192E7,5.1457784E7,9.008785,0.035029124
11474475,1.6531711E10,1.54370893E9,5.04830755E11,1.653423E7,1899802.5,6.425722,0.65829885
11475306,3.07366912E10,0.0,1.74539915E11,9.894156E7,8.9818056E7,9.714915,0.0
11476544,3.42822584E10,8.3608506E8,3.48546597E11,2.897461E7,1.4953313E7,6.495109,0.36716065
11478406,1.24348785E10,1.32778004E10,6.6387804E11,1.4823803E7,1494866.8,5.014786,1.830566
11479568,4.1582219E10,9.7962931E8,4.72652939E11,2.6300544E7,1.5844064E7,7.6336756,0.62424874
11481251,1.84710267E10,0.0,1.94366276E11,2.0618636E7,1.385518E7,7.8741326,0.0
11482234,1.71990446E10,6.164496E8,2.18952925E11,1.283149E7,1607814.9,5.7540426,0.26121703
11483080,3.31178742E10,7.9137325E8,2.08676192E11,3.6500096E7,2.2051224E7,7.5205073,0.34045058
11484460,1.41116037E10,7.2789888E8,1.75664546E11,9100103.0,6389089.0,7.779584,0.3970685
11485594,1.40950815E10,0.0,1.43981134E11,4.4924628E7,3.2807204E7,9.358039,0.0
11486871,1.26860462E10,0.0,1.48159693E11,2.7715766E7,2.4169954E7,10.3255825,0.0
11490586,4.8113136E10,3.36656896E8,3.40645151E11,2.625434E7,1.8439248E7,7.8241997,0.24099447
11492328,2.81499607E10,1.3371529E9,4.11690435E11,1.6589626E7,2190631.8,7.3595014,0.39383152
11493483,2.13851976E10,0.0,2.78015148E11,2.282053E7,1.8361626E7,6.9928584,0.0
11494448,1.73597553E10,1.04238278E9,2.99993825E11,1.8136832E7,4042865.5,6.6964827,0.44530118
11495444,3.00564193E10,0.0,2.36675465E11,5.6560092E7,4.2844244E7,8.410985,0.0
11496983,2.29266801E10,0.0,8.0352543E10,1.6331023E7,1586300.6,7.356963,0.0
11498257,1.12106865E10,1.46359757E9,1.88229321E11,7249884.5,660823.06,5.665113,0.7124612
11500510,3.39559608E10,2.81378755E10,8.2919791E11,2.3713308E7,2607482.2,6.7561183,2.1497743
11501686,2.50246431E10,3.76418048E9,6.0803449E11,2.356735E7,2281891.5,6.8549347,1.2528645
11502826,1.45186949E10,9.5744481E9,5.28544858E11,1.2705887E7,1300839.6,5.2867947,1.2296429
11503869,1.37228657E10,5.2199685E9,2.58712306E11,7237909.0,699422.6,5.572034,1.5915356
11504643,2.03484652E10,7.787095E8,2.78499885E11,1.0881086E7,981116.1,7.4628367,0.3707044
11506546,7.9632548E10,2.64052224E9,6.9866376E11,5.3273896E7,4.1237E7,7.292057,1.369616
11509763,1.4437973E10,1.88694579E9,7.2065214E11,2.2791324E7,1.3900996E7,7.094812,0.378786
11510905,2.80633324E10,0.0,2.20096938E11,7.4037184E7,5.8191872E7,9.191538,0.0
11513068,1.52931676E10,2.94391328E8,2.33747579E11,1.267128E7,4902647.0,8.056832,0.22824815
11515979,2.10353897E11,2.72881746E10,2.16993563E12,2.34145552E8,1.90319344E8,6.5299783,6.805657
11525816,6.6813968E10,2.81419796E10,1.0471038E12,6.1004664E7,2.038269E7,5.573006,3.64245
11529079,2.74316493E10,1.19377981E10,7.8883743E11,2.1782318E7,1903725.9,6.818997,1.9101723
11530331,3.9789548E10,3.98723814E9,5.6904103E11,3.195989E7,1.5203701E7,6.3134627,2.3036244
11531795,4.4295238E10,2.67403366E10,1.24832449E12,5.5623104E7,1.5886496E7,5.3279057,4.329934
11533908,2.01354854E10,0.0,4.50111898E11,4.6825008E7,3.9037248E7,8.378979,0.0
11536259,2.88647516E10,2.06673075E9,3.10057271E11,1.6557495E7,1558115.9,6.0982533,1.0879649
11537569,3.39701371E10,3.92964224E9,3.52851231E11,1.9905128E7,2313696.2,5.398183,1.7316412
11539242,1.45699604E10,2.97903411E9,1.96974264E11,1.2698933E7,1416452.9,5.7374954,1.2498827
11540308,5.0506514E10,0.0,2.19806073E11,1.10841416E8,9.6783832E7,7.5307145,0.0
11543802,3.5485594E10,1.2525321E7,1.46792694E11,8.4759464E7,6.7235656E7,8.448703,0.0
11546706,1.03131576E10,5.5330043E9,3.95887542E11,1.4629654E7,1756714.0,5.5198116,1.0371568
11548125,4.5718323E10,2.54949171E9,1.01335525E12,9.5530112E7,8.3045392E7,8.090031,0.40732917
11551110,8.5351883E10,1.66804816E8,8.9503695E11,2.17833904E8,1.96180544E8,8.821584,0.0
11556600,3.37207767E10,8.1903043E9,4.06416327E11,1.622561E7,8118984.5,7.7407203,2.8725297
11557929,2.30241178E10,3.88481818E9,6.5046977E11,5.763376E7,3.3368438E7,8.53278,0.0038557425
11559220,3.7411021E10,0.0,1.47597394E11,3.817116E7,2.520033E7,7.8097944,0.0
11561159,4.8489443E10,3.5123151E10,1.84393964E12,8.3444648E7,4.8968076E7,6.6079426,0.85316145
11564243,1.32170772E10,2.72831693E10,6.6222975E11,1.6281458E7,1977921.4,5.5253854,1.4629173
11565288,2.78853693E10,6.4265364E9,1.89751427E11,1.4500823E7,9472978.0,5.440803,3.0921495
11566731,1.73477806E10,3.29947264E8,1.84176804E11,1.8202014E7,1.1845096E7,7.227707,0.17515276
11568392,5.208601E10,2.2458135E9,7.1861626E11,2.7626056E7,6470699.0,6.1634417,0.9169059
11570540,4.4518937E10,0.0,5.12072974E11,7.691096E7,6.2522608E7,8.123396,0.0
11573410,3.2798421E10,8125928.5,3.91001211E11,1.14809152E8,9.1714968E7,9.516295,0.0
11576383,1.17155185E10,2.3656169E9,3.07100287E11,9039764.0,839136.0,6.7234635,0.5230106
11591454,1.16194847E10,5.482434E9,3.42235152E11,7232118.5,838737.06,6.8670692,0.23643818
11618336,1.39479122E10,1.98662221E9,3.08263715E11,2.930141E7,6474303.5,6.634135,0.017570995
11631623,1.20472566E10,7.8700913E9,3.21022362E11,5441860.0,969715.7,5.7637835,1.5287882
11658789,1.19196723E10,3.15444378E9,3.44464982E11,7231822.0,666431.56,7.19076,0.431599
11801846,1.08694579E10,2.53228134E9,3.16271788E11,2.560049E7,5933869.0,8.070142,0.14682469
11803312,1.65226291E10,0.0,2.67292443E11,1.0978074E7,980165.2,6.892958,0.0
11893576,1.1338025E10,6.7204013E8,2.98452287E11,9062545.0,911799.4,6.237974,0.3151851
11907564,1.23141489E10,9.9197933E8,2.65906045E11,9047264.0,843676.2,7.5211306,0.2593083
11946355,1.76596378E10,3.65221504E8,2.49967362E11,1.0963863E7,1823924.2,7.0465727,0.20618346
11984725,2.08168878E10,0.0,2.17702253E11,1.4463855E7,1548775.9,7.434963,0.0
12002344,1.04158167E10,1.72038733E9,2.5653094E11,9105126.0,1077760.5,6.710424,0.30748907
12008778,1.78767626E10,3.2957344E8,1.79949765E11,7247237.0,719401.75,7.1485167,0.12733819
12067213,1.21518182E10,5.3430083E9,2.29636866E11,5428582.5,556981.56,7.726572,0.35682556
12070068,1.54515907E10,6.0986502E8,2.44732051E11,8539944.0,5387861.5,6.5547366,0.18869919
12089856,5.4115791E10,8.2481879E9,1.30036741E12,8.46898E7,5.9176184E7,7.658052,1.2485794
12093501,3.9058784E10,2.15223219E9,4.47348834E11,5.5850291E8,3.2273522E7,7.1738462,1.0013165
12096259,4.1894916E10,4.0087E7,4.2224835E11,4.2939432E7,4.1772156E7,7.6939964,0.02918543
12099013,1.16356567E10,0.0,3.69429742E11,4.9097536E7,3.49634E7,10.000535,0.0
12100015,1.16708844E10,2.63603408E8,2.50946552E11,9069041.0,2657418.2,5.804843,0.0
12103691,5.9920974E10,3.96300518E9,1.46463064E12,1.27517048E8,1.04121456E8,9.058077,0.043704167
12105972,2.8689367E10,9.2300794E8,1.04006517E12,6.526952E7,4.0048544E7,7.2799187,0.14452955
12107971,2.56070472E10,4.8690755E9,7.488454E11,1.0864054E7,3574101.8,7.540765,0.8607371
12109008,1.5430228E10,3.62433818E9,5.46655175E11,1.8292644E7,2428297.2,5.1774573,1.0884097
12110269,3.6827853E10,0.0,1.30185077E11,4.0030312E7,3.5329872E7,7.8643527,0.0
12112536,2.48394998E10,8.398784E7,2.07144354E11,1.277828E7,3105387.5,7.5813146,0.2324814
12113388,2.53735055E10,2.21471856E8,1.6413714E11,1.8205308E7,1770720.1,7.4586573,0.21339114
12114174,1.48944189E10,4.67535392E8,4.28705251E11,6.4271315E8,4.8157936E7,8.932555,0.043945964
12115375,2.17545298E10,0.0,2.78412657E11,3.8237812E7,3.1459698E7,8.360494,0.0
12116602,2.15849513E10,5.7089229E8,2.08899162E11,9176946.0,855366.2,7.2378793,0.41878086
12118036,1.40785766E10,8.5802003E8,2.39273738E11,1.1002655E7,1129241.1,6.741768,0.51919085
12118868,1.56153293E10,0.0,1.40985352E11,1.8795032E7,1.0147098E7,8.758654,0.0
12119976,4.4449047E10,1.7339466E7,1.30012506E12,1.12364088E8,9.636364E7,9.249772,0.0
12122358,6.5253143E10,1.0285734E7,3.36602333E11,9.5783112E7,8.887224E7,8.405165,0.0
12125394,2.53526671E10,0.0,4.0451611E11,6.5951276E7,5.4020756E7,10.0433855,0.0
12127248,4.7439303E10,2.30402022E9,3.72881162E11,3.3636872E7,2.0180552E7,6.160187,1.1336623
12129529,4.4865929E10,0.0,1.78447024E11,6.687976E7,5.5280224E7,8.96059,0.0
12131216,1.1001472E10,7.0744486E8,1.94356593E11,7255850.0,2057954.8,6.5436316,0.45388573
12131891,1.54150922E10,1.11975718E9,1.77390256E11,9100198.0,981904.25,7.612504,0.5164782
12134466,1.95331441E10,1.46209651E9,4.2975232E11,1.4564701E7,1405327.4,7.1803536,0.5609588
12135390,5.8345066E10,0.0,1.83595106E11,7.945856E7,6.5237E7,8.544567,0.0
12138520,1.10400963E10,1.45069752E10,2.92964925E11,5456420.0,1205113.2,6.1409655,0.7516456
12140984,1.25883402E10,2.61643392E8,1.60617824E11,9119566.0,1979580.5,6.2301235,0.14371613
12142620,2.65271132E10,5.721365E9,7.2818518E11,2.8494044E7,1.1225622E7,6.913708,0.8214229
12143703,3.3455829E10,4.3062497E9,4.15035195E11,1.6428239E7,2705379.5,6.7867928,1.6788048
12145072,2.03788104E10,3.6492088E7,5.6550235E11,6.6327856E7,5.2567964E7,9.288225,0.0
12147393,1.84388628E10,5.2109824E9,3.44998216E11,1.8092418E7,2451779.5,6.0629644,1.5773041
12149159,1.4154366E10,4.1243472E8,3.21846477E11,2.4693108E7,1.0676737E7,8.040613,0.056908287
12150243,5.0598568E10,1.45786634E10,1.12402432E12,6.7027196E7,4.8018896E7,7.702924,2.1729102
12152678,2.12179538E10,1.58560502E10,6.5945705E11,3.5302372E7,1.6152592E7,7.177358,1.1198804
12153709,1.69821082E10,3.47283174E9,3.14487898E11,1.4480036E7,2798236.0,6.6888056,0.70494425
12154475,3.0257492E10,1.23756974E10,7.3826802E11,3.8032412E7,1.0124054E7,5.7694197,1.7626619
12156652,2.34999706E10,9.8170771E8,4.0074471E11,1.4635627E7,7745003.0,7.0299196,0.3899515
12157781,1.51762412E10,2.94412672E9,2.62144377E11,9040557.0,1133101.9,5.875847,0.6810771
12159163,7.4632323E10,5.1928847E9,5.5306361E11,1.65491792E8,1.51596256E8,8.62236,1.1351255
12164584,3.1550974E10,0.0,3.28293646E11,5.438418E7,4.1490732E7,8.927734,0.0
12165827,1.97463491E10,1.34017393E10,4.92576178E11,1.9987084E7,2118920.8,5.9194174,2.1107497
12167142,1.44010875E10,1.25117158E9,3.01506265E11,1.0907727E7,998617.06,7.392101,0.57046866
12167959,5.5011893E10,8.4660065E9,4.38855926E11,1.0373776E8,7.5878728E7,7.088967,4.8062444
12172318,4.7365845E10,0.0,9.4662435E10,6.9052272E7,5.657608E7,7.779829,0.0
12174565,4.3411063E10,8.4770739E9,3.1614573E11,2.4711926E7,8892876.0,5.746314,3.8855698
12176836,3.32749865E10,4.3665198E9,4.81853473E11,3.7157256E7,1.8190536E7,5.9525037,1.342063
12178298,3.9061373E10,1.98660595E9,2.72993124E11,3.643928E7,2.6478518E7,6.2983494,1.1478703
12180229,1.57647432E10,2.40634675E9,3.1926757E11,1.0998496E7,1496940.1,6.176378,1.003337
12181022,1.79924992E10,2.90310195E9,1.14256126E11,1.4529288E7,1546239.6,6.9136243,1.6908032
12182127,1.3282391E10,1.24115494E9,2.63511376E11,1.2726636E7,1877874.9,5.629815,0.79830045
12183210,2.05570048E10,2.10244219E10,8.2427281E11,2.2251036E7,1917353.6,5.4094415,2.7253659
12184457,1.08978842E10,3.66475008E8,4.765406E11,4.1241824E7,2.7771452E7,9.151813,0.14867054
12186189,3.6281049E10,2.07030246E9,3.82692557E11,2.5634656E7,3755436.0,5.8104005,1.1039395
12187582,6.622029E10,2.17817165E9,3.28836579E11,2.7214874E7,9808940.0,6.052477,0.8983218
12190346,4.9584886E10,1.87665347E10,8.206566E11,6.8291008E7,4.7965296E7,5.801681,3.1295714
12192715,3.5471233E10,1.65017568E8,3.21468367E11,5.5150664E7,4.3009924E7,8.615339,0.047640976
12197270,1.23721277E10,4.63091424E8,2.57558594E11,5440720.0,662181.6,7.705454,0.19151805
12198852,3.5218932E10,0.0,1.73967917E11,4.1583024E7,2.7975522E7,8.378759,0.0
12200590,2.2328193E10,2.17623706E9,7.9454778E11,4.9382864E7,2.0341866E7,7.8485,0.5321237
12201835,2.0885846E10,6.7692659E8,2.34416521E11,9085201.0,4114588.2,6.6770983,0.416915
12202542,3.674864E10,0.0,1.69139765E11,8.4304688E7,4.6150764E7,7.0321617,0.0
12204542,1.38091674E10,1.79633203E9,3.85455653E11,1.6807036E7,7038832.0,6.253101,0.56312567
12206164,7.9210439E10,7.6620375E9,2.38466132E12,1.77546736E8,1.33319448E8,8.65779,0.27284107
12211754,3.6620317E10,5.169706E9,5.9893088E11,2.364599E7,6871866.0,6.3097925,1.9736184
12485051,1.61604372E10,0.0,1.44892461E11,9054212.0,964292.44,7.7058434,0.0
12557262,1.41964145E10,4.999528E8,1.75974777E11,3622670.5,332866.6,5.964094,0.17526078
12562416,1.13475799E10,3.92603808E8,1.98021317E11,9091632.0,1055396.2,6.9839473,0.29662475
12575320,1.06893261E10,1.55250864E8,1.78001035E11,1.2808667E7,2697516.2,5.7237215,0.0
12638129,2.31083827E10,6.7275382E9,2.14997352E11,2.014419E7,3350866.5,4.655064,2.920567
12639794,3.532469E10,3.18676582E9,2.65469739E11,2.7471578E7,1.3337879E7,6.3811235,2.0241551
12641632,1.89555896E10,0.0,2.20940403E11,4.1170676E7,3.2197516E7,7.484322,0.0
12642750,2.53454397E10,1.7300631E9,5.46732737E11,3.6357044E7,7014950.5,6.1065845,0.71250665
12644185,1.44506511E10,1.16431693E9,2.06746862E11,1.269618E7,2028531.6,6.4007072,0.41583705
12645532,1.19445668E10,2.02226918E9,3.22922578E11,1.1111912E7,1459206.4,6.793353,0.7289331
12646401,1.76950641E10,5.35693888E8,2.95727989E11,1.1013621E7,1557123.4,6.3913836,0.3886621
12648880,1.21051595E11,1.767511E11,4.30646205E12,2.00004864E8,1.03910136E8,7.512033,3.7416291
12654694,1.56529306E10,8.8807393E9,3.8399171E11,2.364913E7,4533617.0,3.7599058,4.094956
12656054,1.87292119E10,5.5134899E8,3.23504308E11,8.834439E8,5.6682068E7,9.25337,0.019800544
12657292,1.87745915E10,7.999136E8,1.88985524E11,1.2053681E7,6131182.5,7.362099,0.39129972
12657995,2.35506586E10,1.35655757E9,6.0633789E11,2.1353956E7,1.0944505E7,6.9022174,0.565304
12659357,4.0091455E10,2.55440256E9,5.07147878E11,4.8959676E7,3.2122382E7,6.715534,1.188184
12661293,2.36023808E10,7064427.0,6.4067771E11,6.2979212E7,5.2939924E7,7.4779296,0.0
